FOLDERYEAR;LicenceRSN;LicenceNumber;LicenceRevisionNumber;BusinessName;BusinessTradeName;Status;IssuedDate;ExpiredDate;BusinessType;BusinessSubType;Unit;UnitType;House;Street;City;Province;Country;PostalCode;LocalArea;NumberofEmployees;FeePaid;ExtractDate;Geom
18;3026336;18-458047;00;David A Hobbs Law Corporation;Hobbs Giroday;Issued;2017-12-05T19:51:17+01:00;2018-12-31;Office;Barrister & Solicitor;950;Unit;1090;W GEORGIA ST;Vancouver;BC;CA;V6E 3V7;West End;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}"
18;3026337;18-458048;00;Ian Giroday Law Corporation;Hobbs Giroday;Issued;2017-12-05T19:51:17+01:00;2018-12-31;Office;Barrister & Solicitor;950;Unit;1090;W GEORGIA ST;Vancouver;BC;CA;V6E 3V7;West End;7;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}"
18;3026338;18-458049;00;QTrade Canada Inc;QTrade Financial Group;Issued;2017-12-19T18:03:04+01:00;2018-12-31;Office;Broker;1920;Unit;505;BURRARD ST;Vancouver;BC;CA;V7X 1M6;Downtown;200;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}"
18;3026339;18-458050;00;Mainstreamdollars Publishing Inc;Smart Media Technology Inc;Issued;2018-02-07T20:56:47+01:00;2018-12-31;Office;Other;710;Unit;1090;W PENDER ST;Vancouver;BC;CA;V6E 2N7;Downtown;4;185;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120233076106, 49.2871001771379]}"
18;3026342;18-458053;00;Richard E Bereti Law Corporation;;Issued;2018-01-05T21:18:31+01:00;2018-12-31;Office;Barrister & Solicitor;3200;Unit;650;W GEORGIA ST;Vancouver;BC;CA;V6B 4P7;Downtown;12;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}"
18;3026345;18-458056;00;David A Garner Professional Law Corporation;;Issued;2017-12-21T20:13:31+01:00;2018-12-31;Office;Barrister & Solicitor;2700;Unit;700;W GEORGIA ST;Vancouver;BC;CA;V7Y 1B8;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}"
18;3026349;18-458060;00;David T McKnight Professional Law Corporation;;Issued;2017-12-21T19:59:28+01:00;2018-12-31;Office;Barrister & Solicitor;2700;Unit;700;W GEORGIA ST;Vancouver;BC;CA;V7Y 1B8;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}"
18;3026350;18-458061;00;Michael A Watt Professional Law Corporation;;Issued;2017-12-21T19:54:13+01:00;2018-12-31;Office;Barrister & Solicitor;2700;Unit;700;W GEORGIA ST;Vancouver;BC;CA;V7Y 1B8;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}"
18;3026351;18-458062;00;James A Dowler Professional Law Corporation;;Gone Out of Business;;;Office;Barrister & Solicitor;2700;Unit;700;W GEORGIA ST;Vancouver;BC;CA;V7Y 1B8;Downtown;000;;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}"
18;3026353;18-458064;00;Todd R Davies Professional Law Corporation;;Issued;2017-12-21T19:51:56+01:00;2018-12-31;Office;Barrister & Solicitor;;;700;W GEORGIA ST;Vancouver;BC;CA;V7Y 1B8;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}"
18;3026358;18-458069;00;Cristina Oberti Interior Design Inc;Cristina Oberti Interior Design;Issued;2017-11-20T21:33:35+01:00;2018-12-31;Office;Interior Design/Decorator;1460;Unit;1188;W GEORGIA ST;Vancouver;BC;CA;V6E 4A2;West End;7;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.125263375086, 49.2866402537813]}"
18;3026364;18-458075;00;Open Vault Publishing Inc;;Issued;2017-12-09T08:02:12+01:00;2018-12-31;Office;Publisher;303;Unit;1635;W 12TH AV;Vancouver;BC;CA;V6J 2E3;Fairview;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.142004742186, 49.2610961280782]}"
18;3026366;18-458077;00;Terraco Gold Corp;;Issued;2017-11-29T20:23:12+01:00;2018-12-31;Office;Mining Exploration;2390;Unit;1055;W HASTINGS ST;Vancouver;BC;CA;V6E 2E9;Downtown;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}"
18;3026369;18-458080;00;Sandra L Enticknap (Sandra Enticknap);Miller Thomson LLP;Issued;2017-12-22T20:32:55+01:00;2018-12-31;Office;Barrister & Solicitor;400;Unit;725;GRANVILLE ST;Vancouver;BC;CA;V7Y 1G5;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}"
18;3026371;18-458082;00;Blue Camas Consulting Ltd;;Issued;2018-01-16T20:43:26+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;South Cambie;1;185;2020-11-01T11:32:28+01:00;
18;3026372;18-458083;00;Global Payments Canada Inc;;Issued;2018-01-12T23:17:53+01:00;2018-12-31;Office;Administration;1850;Unit;666;BURRARD ST;Vancouver;BC;CA;V6C 2X8;Downtown;8;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}"
18;3026376;18-458087;00;First Majestic Silver Corp;;Issued;2017-12-11T21:08:10+01:00;2018-12-31;Office;Mining Exploration;1805;Unit;925;W GEORGIA ST;Vancouver;BC;CA;V6C 3L2;Downtown;12;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}"
18;3026378;18-458089;00;First Quantum Minerals Ltd;;Issued;2017-11-29T21:47:50+01:00;2018-12-31;Office;Mining Exploration;1402;Unit;543;GRANVILLE ST;Vancouver;BC;CA;V6C 1X8;Downtown;2;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115947356659, 49.2843522951602]}"
18;3026382;18-458093;00;Bua Group Holdings Ltd;;Issued;2018-01-19T21:00:54+01:00;2018-12-31;Office;Management Company;908;Unit;510;BURRARD ST;Vancouver;BC;CA;V6C 3A8;Downtown;2;207;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.11758014442, 49.2860516234368]}"
18;3026385;18-458096;00;Hollingsworth Law Corporation;Lawson Lundell LLP;Issued;2018-02-07T23:12:31+01:00;2018-12-31;Office;Barrister & Solicitor;1600;Unit;925;W GEORGIA ST;Vancouver;BC;CA;V6C 3L2;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}"
18;3026387;18-458098;00;R H Daignault Law Corporation;;Issued;2017-11-30T00:07:19+01:00;2018-12-31;Office;Barrister & Solicitor;307;Unit;1477;W PENDER ST;Vancouver;BC;CA;V6G 2S6;Downtown;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.128048712434, 49.2899636860931]}"
18;3026389;18-458100;00;Shape Holdings Corp;;Issued;2018-05-12T00:58:08+02:00;2018-12-31;Office;Real Estate Development/Investment;2020;Unit;505;BURRARD ST;Vancouver;BC;CA;V7X 1M6;Downtown;17;;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}"
18;3026390;18-458101;00;John Paul Faulkes (John Faulkes);CG Critic Consulting;Pending;;;Office;Consultant;;;;;Vancouver;BC;CA;;Kitsilano;3;;2020-11-01T11:32:28+01:00;
18;3026396;18-458107;00;Manex Resource Group Inc;;Issued;2017-12-08T01:09:15+01:00;2018-12-31;Office;Management Company;1100;Unit;1199;W HASTINGS ST;Vancouver;BC;CA;V6E 3T5;Downtown;7;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122218569777, 49.2889218016672]}"
18;3026404;18-458115;00;Sean B Donovan Law Corporation;;Issued;2017-11-28T19:28:17+01:00;2018-12-31;Office;Barrister & Solicitor;1900;Unit;1040;W GEORGIA ST;Vancouver;BC;CA;V6E 4H3;West End;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}"
18;3026414;18-458125;00;Grant Harold Mayovsky (Grant Mayovsky);Borden Ladner Gervais LLP;Issued;2018-01-09T18:05:42+01:00;2018-12-31;Office;Barrister & Solicitor;1200;Unit;200;BURRARD ST;Vancouver;BC;CA;V7X 1T2;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115170326863, 49.2876781463009]}"
18;3026416;18-458127;00;Alice-Home Facilitators Ltd;;Issued;2017-11-16T21:42:50+01:00;2018-12-31;Office;Consultant;516;Unit;736;GRANVILLE ST;Vancouver;BC;CA;V6Z 1G3;Downtown;3;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118522373666, 49.2818433477786]}"
18;3026418;18-458129;00;Nancy Stern Architect Incorporated;Nancy Stern-Architect;Issued;2018-03-15T05:28:09+01:00;2018-12-31;Office;Architect;;;;;Vancouver;BC;CA;;Kerrisdale;1;185;2020-11-01T11:32:28+01:00;
18;3026422;18-458133;00;Egon Oldendorff Verwaltungsgesellschaft MBH;;Issued;2017-11-16T19:29:15+01:00;2018-12-31;Office;Shipping Agent;553;Unit;999;CANADA PLACE;Vancouver;BC;CA;V6C 3C1;Downtown;14;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.112430882112, 49.2878273304586]}"
18;3026429;18-458140;00;ICU Image Consulting Inc;;Issued;2017-12-21T02:44:56+01:00;2018-12-31;Office;Consultant;306;Unit;402;W PENDER ST;Vancouver;BC;CA;V6B 1T6;Downtown;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2826590031753]}"
18;3026430;18-458141;00;Kevin Paul Zimka (Kevin Zimka);Blake Cassels & Graydon LLP;Issued;2017-12-19T00:47:02+01:00;2018-12-31;Office;Barrister & Solicitor;2600;Unit;595;BURRARD ST;Vancouver;BC;CA;V7X 1L3;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}"
18;3026434;18-458145;00;Great Panther Silver Limited;;Issued;2018-03-22T21:56:00+01:00;2018-12-31;Office;Mining Exploration;1330;Unit;200;GRANVILLE ST;Vancouver;BC;CA;V6C 1S4;Downtown;22;185;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.112189281814, 49.2866321702408]}"
18;3026435;18-458146;00;Norma-Jean McLaren and Nathan Edelson;42nd St Consulting;Issued;2017-11-17T02:11:36+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;Fairview;2;145;2020-11-01T11:32:28+01:00;
18;3026437;18-458148;00;Hicks Interiors Inc;;Inactive;2017-11-16T22:43:29+01:00;2018-12-31;Office;Project Management;;;;;Vancouver;BC;CA;;Riley Park;1;145;2020-11-01T11:32:28+01:00;
18;3026444;18-458155;00;Grosso Group Management Ltd;;Issued;2017-11-27T22:48:49+01:00;2018-12-31;Office;Mining Exploration;709;Unit;837;W HASTINGS ST;Vancouver;BC;CA;V6C 3N6;Downtown;20;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.114848088901, 49.2868596547397]}"
18;3026446;18-458157;00;(Paula Arsens);Paula Arsens Kitchen Design;Pending;;;Office;Interior Design/Decorator;;;;;Vancouver;BC;CA;;Fairview;0;;2020-11-01T11:32:28+01:00;
18;3026450;18-458161;00;(Pamela Joe McFarlane);Tupper Jonsson & Yeadon;Issued;2017-11-29T21:47:50+01:00;2018-12-31;Office;Barrister & Solicitor;1710;Unit;1177;W HASTINGS ST;Vancouver;BC;CA;V6E 2L3;Downtown;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.121979852972, 49.2888486263507]}"
18;3026451;18-458162;00;Jones Brown Inc;;Issued;2017-12-01T18:48:15+01:00;2018-12-31;Office;Insurance Agent;805;Unit;609;GRANVILLE ST;Vancouver;BC;CA;V7Y 1G5;Downtown;11;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.117751286267, 49.2834005265727]}"
18;3026453;18-458164;00;Sheung Heng Fung (Sheung Fung);Michael Fung Design;Issued;2017-12-24T23:53:27+01:00;2018-12-31;Office;Design Company;;;;;Vancouver;BC;CA;;Hastings-Sunrise;1;145;2020-11-01T11:32:28+01:00;
18;3026460;18-458171;00;Macquarie Metals & Energy Capital (Canada) Ltd;;Issued;2017-12-14T18:56:46+01:00;2018-12-31;Office;Other;2400;Unit;550;BURRARD ST;Vancouver;BC;CA;V6C 2B5;Downtown;5;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}"
18;3026461;18-458172;00;Nintendo of Canada Ltd;;Issued;2017-12-11T19:36:47+01:00;2018-12-31;Office;Administration;150;Unit;2925;VIRTUAL WAY;Vancouver;BC;CA;V5M 4X5;Renfrew-Collingwood;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.042424835637, 49.2606031412959]}"
18;3026463;18-458174;00;(Yoke Lam);;Issued;2017-11-29T21:40:08+01:00;2018-12-31;Office;Barrister & Solicitor;;;281;E PENDER ST;Vancouver;BC;CA;V6A 1T8;Strathcona;5;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.097809315725, 49.2805972951923]}"
18;3026467;18-458178;00;Zaber Technologies Inc;;Issued;2017-11-24T21:16:06+01:00;2018-12-31;Office;Administration;2;Unit;605;W Kent Av North;Vancouver;BC;CA;V6P 6T7;Marpole;70;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120315176274, 49.2062674608133]}"
18;3026473;18-458184;00;Prime Interiors Inc;;Issued;2018-02-09T20:01:13+01:00;2018-12-31;Office;Management Company;603;Unit;610;GRANVILLE ST;Vancouver;BC;CA;V6C 3T3;Downtown;4;185;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.116533481387, 49.2832147694177]}"
18;3026474;18-458185;00;0823412 BC Ltd;McKinnons;Issued;2018-01-02T10:16:13+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;Kitsilano;1;145;2020-11-01T11:32:28+01:00;
18;3026476;18-458187;00;Kyle G Pearce and Amanda Gibbs (Kyle Pearce);Think: Act Consulting Services;Pending;;;Office;Consultant;;;;;Vancouver;BC;CA;;Strathcona;1;;2020-11-01T11:32:28+01:00;
18;3026478;18-458189;00;Gary Van Dijk (Gary Dijk);Studio V;Issued;2017-12-14T22:56:34+01:00;2018-12-31;Office;Design Company;208;Unit;1551;JOHNSTON ST;Vancouver;BC;CA;V6H 3R9;Fairview;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.134088548504, 49.2718365575468]}"
18;3026482;18-458193;00;(Anthony Vecchio);Slater Vecchio LLP;Issued;2018-01-15T18:41:48+01:00;2018-12-31;Office;Barrister & Solicitor;1800;Unit;777;DUNSMUIR ST;Vancouver;BC;CA;V7Y 1K4;Downtown;130;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}"
18;3026485;18-458196;00;The Colborne Architectural Group Pacific Inc;;Inactive;2017-12-14T20:38:08+01:00;2018-12-31;Office;Architect;800;Unit;509;RICHARDS ST;Vancouver;BC;CA;V6B 2Z6;Downtown;7;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.113486260577, 49.2832812183075]}"
18;3026490;18-458201;00;Azimuth Consulting Group Inc;Azimuth Consulting Group;Issued;2017-11-17T22:48:08+01:00;2018-12-31;Office;Consultant;218;Unit;2902;W BROADWAY;Vancouver;BC;CA;V6K 2G8;Kitsilano;5;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.170387043689, 49.2638356235544]}"
18;3026494;18-458205;00;(Allan Donovan);Allan Donovan Barrister & Solicitor;Issued;2017-12-06T20:48:37+01:00;2018-12-31;Office;Barrister & Solicitor;600;Unit;73;WATER ST;Vancouver;BC;CA;V6B 1A1;Downtown;15;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.105822648192, 49.2840522620054]}"
18;3026504;18-458215;00;Phoenix Environmental Services Ltd;;Issued;2017-11-20T18:46:57+01:00;2018-12-31;Office;Consultant;505;Unit;1755;W BROADWAY;Vancouver;BC;CA;V6J 4S5;Fairview;7;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.144027594419, 49.2639794403037]}"
18;3026506;18-458217;00;Sarsen Systems Corporation;;Issued;2017-11-16T19:11:18+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;Dunbar-Southlands;1;145;2020-11-01T11:32:28+01:00;
18;3026508;18-458219;00;Inna Ivanivna Yevpak (Inna Yevpak);Inna Yevpak Notary Public;Issued;2017-12-07T06:53:48+01:00;2018-12-31;Office;Notary Public;300;Unit;3665;KINGSWAY;Vancouver;BC;CA;V5R 5W2;Renfrew-Collingwood;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.02419552672, 49.2326670344327]}"
18;3026515;18-458226;00;Edwin Benny Kin Man Wong (Edwin Wong);Scilo Idea & Design;Gone Out of Business;;;Office;Design Company;;;;;Vancouver;BC;CA;;Victoria-Fraserview;2;;2020-11-01T11:32:28+01:00;
18;3026516;18-458227;00;Sea to Sea Immigration Consulting Inc;;Issued;2017-11-07T23:51:53+01:00;2018-12-31;Office;Consultant;2000;Unit;1066;W HASTINGS ST;Vancouver;BC;CA;V6E 3X2;Downtown;0;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118872275499, 49.2873631465545]}"
18;3026517;18-458228;00;Theodore Arsenault Personal Law Corporation;Arsenault Aaron;Issued;2017-11-15T20:36:51+01:00;2018-12-31;Office;Barrister & Solicitor;302;Unit;543;GRANVILLE ST;Vancouver;BC;CA;V6C 1X8;Downtown;2;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115947356659, 49.2843522951602]}"
18;3026519;18-458230;00;Cabal Law Corporation;;Issued;2017-11-16T19:00:45+01:00;2018-12-31;Office;Barrister & Solicitor;;;1025;KINGSWAY;Vancouver;BC;CA;V5V 3C7;Kensington-Cedar Cottage;0;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.083054438674, 49.2539226766237]}"
18;3026523;18-458234;00;Autoship Systems Corporation;;Issued;2017-12-01T19:26:32+01:00;2018-12-31;Office;Administration;1451;Unit;409;GRANVILLE ST;Vancouver;BC;CA;V6C 1T2;Downtown;9;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.114569797322, 49.2853593925229]}"
18;3026524;18-458235;00;Patricia Gray Inc;;Issued;2018-01-31T18:47:11+01:00;2018-12-31;Office;Interior Design/Decorator;;;;;Vancouver;BC;CA;;West End;1;185;2020-11-01T11:32:28+01:00;
18;3026527;18-458238;00;Adera Development Corporation;;Issued;2017-12-05T17:49:43+01:00;2018-12-31;Office;Real Estate Development/Investment;2200;Unit;1055;DUNSMUIR ST;Vancouver;BC;CA;V7X 1L3;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120915798954, 49.2865514070226]}"
18;3026533;18-458244;00;Robert G Lilly (Robert Lilly);Bob Lilly Landscape Architect;Pending;;;Office;Architect;;;;;Vancouver;BC;CA;;Dunbar-Southlands;0;;2020-11-01T11:32:28+01:00;
18;3026534;18-458245;00;(Shelley Craig);Urban Arts Architecture;Issued;2017-11-23T22:13:01+01:00;2018-12-31;Office;Architect;401;Unit;134;ABBOTT ST;Vancouver;BC;CA;V6B 2K4;Downtown;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.106005896093, 49.2840832173454]}"
18;3026537;18-458248;00;Sheryl Elizabeth Myers (Sheryl Myers);S & R Consultants;Issued;2018-01-19T22:29:54+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;Riley Park;1;185;2020-11-01T11:32:28+01:00;
18;3026542;18-458253;00;(Kelly Warren);Forward Digital Media;Issued;2018-02-14T22:23:53+01:00;2018-12-31;Office;Manufacturer's Agent;;;;;Vancouver;BC;CA;;Hastings-Sunrise;1;185;2020-11-01T11:32:28+01:00;
18;3026543;18-458254;00;(Predrag Radovic);Radovic And Associates Notary;Issued;2018-01-02T19:23:52+01:00;2018-12-31;Office;Notary Public;580;Unit;2608;GRANVILLE ST;Vancouver;BC;CA;V6H 3V3;Fairview;1;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.13820974459, 49.2621504171543]}"
18;3026544;18-458255;00;GTT Trading & Service Inc;;Issued;2017-12-29T00:00:55+01:00;2018-12-31;Office;Administration;;;;;Vancouver;BC;CA;;Dunbar-Southlands;1;145;2020-11-01T11:32:28+01:00;
18;3026548;18-458259;00;G-Force Advisors Inc;G-Force Group;Issued;2017-12-11T23:11:30+01:00;2018-12-31;Office;Consultant;250;Unit;750;W PENDER ST;Vancouver;BC;CA;V6C 2T7;Downtown;4;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115619724804, 49.2848045499607]}"
18;3026552;18-458263;00;Admiral Insurance Services Inc;;Issued;2018-01-07T21:55:57+01:00;2018-12-31;Office;Insurance Agent;;;1736;DAVIE ST;Vancouver;BC;CA;V6G 1W2;West End;5;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.141237398607, 49.2864792151303]}"
18;3026555;18-458266;00;Eva Z Villeneuve (Eva Villeneuve);;Issued;2017-12-15T03:20:06+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;Killarney;0;145;2020-11-01T11:32:28+01:00;
18;3026559;18-458270;00;Erik Ezekiel Sturgeon (Erik Sturgeon);Green One Graphics & Design;Issued;2018-02-26T15:42:52+01:00;2018-12-31;Office;Design Company;;;;;Vancouver;BC;CA;;Kitsilano;1;185;2020-11-01T11:32:28+01:00;
18;3026568;18-458279;00;David K Jones Law Corporation;Bernard & Partners;Issued;2018-01-05T20:32:41+01:00;2018-12-31;Office;Barrister & Solicitor;1500;Unit;570;GRANVILLE ST;Vancouver;BC;CA;V6C 3P1;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115658700941, 49.2837199898012]}"
18;3026569;18-458280;00;Pro Fin Engineering Inc;Pro-Fin Engineering;Gone Out of Business;2017-12-29T05:38:05+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;Marpole;2;324;2020-11-01T11:32:28+01:00;
18;3026570;18-458281;00;Tangram Design Ltd;Tangram Design;Issued;2017-12-05T00:33:41+01:00;2018-12-31;Office;Consultant;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1;145;2020-11-01T11:32:28+01:00;
18;3026642;18-458352;00;Tim Sehmer Law Corporation;;Gone Out of Business;;;Office;Barrister & Solicitor;1200;Unit;200;BURRARD ST;Vancouver;BC;CA;V6C 3L6;Downtown;000;;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115170326863, 49.2876781463009]}"
18;3026648;18-458358;00;Niclas Law Corporation;;Issued;2018-01-09T18:12:31+01:00;2018-12-31;Office;Barrister & Solicitor;1200;Unit;200;BURRARD ST;Vancouver;BC;CA;V6C 3L6;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115170326863, 49.2876781463009]}"
18;3026651;18-458361;00;David Longcroft Law Corporation;;Issued;2018-01-09T18:03:52+01:00;2018-12-31;Office;Barrister & Solicitor;1200;Unit;200;BURRARD ST;Vancouver;BC;CA;V6C 3L6;Downtown;000;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115170326863, 49.2876781463009]}"
18;3026653;18-458363;00;Gerald W Ghikas Law Corporation;;Issued;2017-11-15T20:05:19+01:00;2018-12-31;Office;Barrister & Solicitor;1650;Unit;885;W GEORGIA ST;Vancouver;BC;CA;V6C 3E8;Downtown;2;145;2020-11-01T11:32:28+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119650025722, 49.2836841369494]}"
