Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20195022210,BURGLARY OF VEHICLE,601,N,05/30/2019 07:00:00 PM,05/30/2019,1900,05/31/2019 01:50:00 PM,05/31/2019,1350,RESIDENCE / HOME,1401 ANISE DR,78741,3,HE,5,444,23.12,N,06/07/2019,23F,Theft,3130638,3130638,30.22498244,-97.69225885,"(30.22498244, -97.69225885)"
20191351788,THEFT,600,N,05/15/2019 08:12:00 PM,05/15/2019,2012,05/15/2019 09:18:00 PM,05/15/2019,2118,PARKING LOTS / GARAGE,1000 BLOCK E BEN WHITE BLVD SVRD EB,78745,3,DA,3,492,,N,09/26/2019,23H,Theft,0,0,,,
20191541720,CHILD CUSTODY INTERFERE,2001,N,06/03/2019 08:10:00 PM,06/03/2019,2010,06/03/2019 08:10:00 PM,06/03/2019,2010,RESIDENCE / HOME,9109 JAPONICA CT,78748,5,FR,1,535,17.47,N,06/04/2019,,,3090730,3090730,30.18124506,-97.81978974,"(30.18124506, -97.81978974)"
20175043731,FALSE STATEMENT -OBTAIN CREDIT,1105,N,10/31/2017 09:24:00 AM,10/31/2017,924,10/31/2017 09:24:00 AM,10/31/2017,924,AUTO DEALERSHIP NEW / USED,4506 S IH 35 SVRD SB,78745,3,DA,3,492,,,,,,3110613,3110613,30.21051476,-97.75606652,"(30.21051476, -97.75606652)"
20191520506,DWI,2100,N,06/01/2019 08:35:00 AM,06/01/2019,835,06/01/2019 08:35:00 AM,06/01/2019,835,STREETS / HWY / ROAD / ALLEY,205 W 33RD ST,78705,9,BA,1,346,5,,,,,3115698,3115698,30.29824618,-97.73760677,"(30.29824618, -97.73760677)"
20195017029,FRAUD - OTHER,1199,N,04/27/2019 09:27:00 AM,04/27/2019,927,04/27/2019 09:27:00 AM,04/27/2019,927,RESIDENCE / HOME,2314 WICKERSHAM LN,78741,3,HE,4,458,23.14,N,06/04/2019,,,3121161,3121161,30.22812095,-97.72218892,"(30.22812095, -97.72218892)"
20198001708,THEFT,600,N,04/18/2019 03:10:00 PM,04/18/2019,1510,04/26/2019 03:21:00 PM,04/26/2019,1521,RESIDENCE / HOME,8912 IPSWICH BAY DR,78747,2,FR,7,600,24.26,N,06/03/2019,23H,Theft,3113054,3113054,30.15086614,-97.749932,"(30.15086614, -97.749932)"
20195020692,BURGLARY OF VEHICLE,601,N,05/20/2019 09:00:00 PM,05/20/2019,2100,05/21/2019 03:08:00 PM,05/21/2019,1508,RESIDENCE / HOME,13508 HYMEADOW CIR,78729,6,AD,5,153,204.08,N,06/06/2019,23F,Theft,3099074,3099074,30.46321516,-97.78594228,"(30.46321516, -97.78594228)"
20145037870,FRAUD - OTHER,1199,N,05/01/2014 12:00:00 PM,05/01/2014,1200,08/26/2014 09:39:00 AM,08/26/2014,939,RESIDENCE / HOME,91 RED RIVER ST,78701,9,GE,3,408,,,,,,3115620,3115620,30.26080092,-97.73886061,"(30.26080092, -97.73886061)"
20115031202,THEFT,600,N,06/23/2011 03:05:00 PM,06/23/2011,1505,06/23/2011 04:28:00 PM,06/23/2011,1628,DEPARTMENT / DISCOUNT STORE,3210 KRAMER LN,78758,7,AD,2,201,,N,06/29/2011,23H,Theft,3118280,3118280,30.39776451,-97.72673528,"(30.39776451, -97.72673528)"
20125007400,THEFT OF SERVICE,608,N,02/17/2012 10:30:00 PM,02/17/2012,2230,02/17/2012 11:58:00 PM,02/17/2012,2358,RESTAURANTS,8820 BURNET RD,78757,7,BA,6,233,,N,02/24/2012,,,3118105,3118105,30.37097722,-97.72801438,"(30.37097722, -97.72801438)"
20191501305,BURGLARY OF RESIDENCE,500,N,05/30/2019 03:49:00 PM,05/30/2019,1549,05/30/2019 03:49:00 PM,05/30/2019,1549,RESIDENCE / HOME,8038 EXCHANGE DR,78754,1,ED,3,253,18.34,N,06/03/2019,220,Burglary,3138588,3138588,30.33292049,-97.66409698,"(30.33292049, -97.66409698)"
20195022186,BURGLARY OF VEHICLE,601,N,05/31/2019 11:59:00 AM,05/31/2019,1159,05/31/2019 11:59:00 AM,05/31/2019,1159,PARKING LOTS / GARAGE,5701 JOHNNY MORRIS RD,78724,1,CH,6,303,22.08,N,06/07/2019,23F,Theft,3142785,3142785,30.29221909,-97.65192075,"(30.29221909, -97.65192075)"
20191561277,POSS CONTROLLED SUB/NARCOTIC,1800,N,06/05/2019 05:53:00 PM,06/05/2019,1753,06/05/2019 05:53:00 PM,06/05/2019,1753,STREETS / HWY / ROAD / ALLEY,12305 E US 290 HWY EB,78653,,88,88,620,22.09,C,06/07/2019,,,3179352,3179352,30.3491627,-97.5343733,"(30.3491627, -97.5343733)"
20191570187,PUBLIC INTOXICATION,2300,N,06/06/2019 02:47:00 AM,06/06/2019,247,06/06/2019 02:47:00 AM,06/06/2019,247,STREETS / HWY / ROAD / ALLEY,5210 MAULDING PASS,78749,8,DA,6,78,17.49,C,06/06/2019,,,3080863,3080863,30.22809608,-97.84982074,"(30.22809608, -97.84982074)"
2019861878,ONLINE SOLICITATION OF A MINOR,2612,N,03/27/2019 10:46:00 PM,03/27/2019,2246,03/27/2019 10:46:00 PM,03/27/2019,2246,RESIDENCE / HOME,3808 ROCKY FORD DR,78749,8,DA,8,95,17.4,N,06/04/2019,,,3078676,3078676,30.18133397,-97.85794577,"(30.18133397, -97.85794577)"
20195018571,THEFT OF SERVICE,608,N,04/22/2019 12:00:00 PM,04/22/2019,1200,05/07/2019 11:18:00 AM,05/07/2019,1118,RESIDENCE / HOME,1300 E RIVERSIDE DR,78741,9,HE,2,441,23.04,N,06/05/2019,,,3117278,3117278,30.24849791,-97.73393882,"(30.24849791, -97.73393882)"
20198003032,BURGLARY OF VEHICLE,601,N,08/15/2019 05:45:00 PM,08/15/2019,1745,08/16/2019 06:10:00 PM,08/16/2019,1810,PARKING LOTS / GARAGE,1219 S LAMAR BLVD,78704,5,DA,1,451,13.03,N,08/22/2019,23F,Theft,3108287,3108287,30.25408628,-97.76227241,"(30.25408628, -97.76227241)"
20065033722,BURGLARY OF VEHICLE,601,N,06/28/2006 06:00:00 PM,06/28/2006,1800,06/29/2006 06:32:00 AM,06/29/2006,632,RESIDENCE / HOME,10200 OAK HOLLOW CIR,78758,4,ED,2,219,,,06/29/2006,23F,Theft,3124054,3124054,30.37869635,-97.70893457,"(30.37869635, -97.70893457)"
2004780366,FAMILY DISTURBANCE,3400,N,03/18/2004 04:52:00 AM,03/18/2004,452,03/18/2004 04:52:00 AM,03/18/2004,452,RESIDENCE / HOME,5505 SPRING MEADOW RD,78744,2,FR,6,519,,,05/06/2004,,,3117696,3117696,30.19532792,-97.7340459,"(30.19532792, -97.7340459)"
20195022183,THEFT,600,N,05/31/2019 01:00:00 AM,05/31/2019,100,05/31/2019 11:48:00 AM,05/31/2019,1148,RESIDENCE / HOME,7508 NORTHCREST BLVD,78752,4,ID,8,264,18.04,N,06/03/2019,23H,Theft,3124110,3124110,30.33973342,-97.70981695,"(30.33973342, -97.70981695)"
20195020877,FRAUD - OTHER,1199,N,03/11/2019 12:00:00 AM,03/11/2019,0,05/22/2019 03:01:00 PM,05/22/2019,1501,RESIDENCE / HOME,1600 WICKERSHAM LN,78741,3,HE,3,442,23.18,N,06/05/2019,,,3122229,3122229,30.23597684,-97.71859364,"(30.23597684, -97.71859364)"
20191240996,AUTO THEFT,700,N,05/03/2019 07:30:00 PM,05/03/2019,1930,05/04/2019 01:30:00 PM,05/04/2019,1330,STREETS / HWY / ROAD / ALLEY,9600 BLOCK S IH 35 NB,78744,5,FR,7,543,24.21,N,06/06/2019,240,Auto Theft,3100375,3100375,30.15868445,-97.78985103,"(30.15868445, -97.78985103)"
20073060581,FAMILY DISTURBANCE,3400,N,11/02/2007 08:27:00 AM,11/02/2007,827,11/02/2007 08:27:00 AM,11/02/2007,827,RESIDENCE / HOME,5620 SIGNAL PT,78724,1,CH,6,303,,,,,,3144351,3144351,30.2884978,-97.64706107,"(30.2884978, -97.64706107)"
20195023500,DISTURBANCE - OTHER,3401,N,05/26/2019 12:00:00 AM,05/26/2019,0,06/08/2019 06:41:00 PM,06/08/2019,1841,RESIDENCE / HOME,7208 CREEKSIDE DR,78752,1,ID,2,266,18.11,,,,,3132115,3132115,30.3250307,-97.6848375,"(30.3250307, -97.6848375)"
2019870234,AUTO THEFT,700,N,03/28/2019 05:30:00 AM,03/28/2019,530,03/28/2019 08:46:00 AM,03/28/2019,846,RESIDENCE / HOME,12002 SHROPSHIRE BLVD,78753,1,ED,7,223,18.35,N,06/05/2019,240,Auto Theft,3139154,3139154,30.38286477,-97.66091889,"(30.38286477, -97.66091889)"
20195032460,CHILD CUSTODY INTERFERE,2001,N,07/26/2019 08:09:00 AM,07/26/2019,809,08/09/2019 08:09:00 AM,08/09/2019,809,RESIDENCE / HOME,3401 W PARMER LN,78727,7,AD,3,200,18.29,N,09/20/2019,,,3123458,3123458,30.4209215,-97.70967635,"(30.4209215, -97.70967635)"
20192561670,FAMILY DISTURBANCE,3400,N,09/13/2019 06:05:00 PM,09/13/2019,1805,09/13/2019 06:05:00 PM,09/13/2019,1805,RESIDENCE / HOME,7805 TOPAWA CV,78729,6,AD,4,168,204.06,N,09/19/2019,,,3105111,3105111,30.43855005,-97.76743218,"(30.43855005, -97.76743218)"
20195019702,THEFT,600,N,05/14/2019 01:30:00 PM,05/14/2019,1330,05/15/2019 08:25:00 AM,05/15/2019,825,RESIDENCE / HOME,8001 S IH 35 SVRD NB,78744,2,FR,7,543,24.29,N,06/05/2019,23H,Theft,3103727,3103727,30.17654144,-97.77877028,"(30.17654144, -97.77877028)"
20191391397,CRIMINAL MISCHIEF,1400,N,05/19/2019 05:47:00 PM,05/19/2019,1747,05/19/2019 05:47:00 PM,05/19/2019,1747,RESIDENCE / HOME,6118 FAIRWAY ST,78741,3,HE,3,443,23.18,N,06/04/2019,,,3127179,3127179,30.22900387,-97.70310447,"(30.22900387, -97.70310447)"
20195022995,FRAUD - OTHER,1199,N,05/20/2019 03:55:00 PM,05/20/2019,1555,06/05/2019 03:04:00 PM,06/05/2019,1504,RESIDENCE / HOME,8006 FLAXEN DR,78747,2,FR,7,600,24.26,N,06/05/2019,,,3116693,3116693,30.15654598,-97.73826324,"(30.15654598, -97.73826324)"
20195008054,BURGLARY OF VEHICLE,601,N,02/19/2019 12:00:00 PM,02/19/2019,1200,02/25/2019 01:14:00 PM,02/25/2019,1314,OTHER / UNKNOWN,12809 N FM 620 RD NB,78750,6,AD,6,152,204.03,C,02/26/2019,23F,Theft,3093796,3093796,30.46562729,-97.80263607,"(30.46562729, -97.80263607)"
20085067935,HARASSMENT,2703,N,12/23/2008 12:00:00 PM,12/23/2008,1200,12/23/2008 06:15:00 PM,12/23/2008,1815,RESIDENCE / HOME,1113 ECHO LN,78745,5,FR,3,526,,N,02/16/2009,,,3098032,3098032,30.19864869,-97.79621734,"(30.19864869, -97.79621734)"
20191520782,UNLAWFUL CARRYING WEAPON,1500,N,06/01/2019 11:47:00 AM,06/01/2019,1147,06/01/2019 11:47:00 AM,06/01/2019,1147,STREETS / HWY / ROAD / ALLEY,13700 S IH 35 SVRD NB,78747,5,FR,7,554,24.34,C,06/01/2019,,,3094336,3094336,30.10350016,-97.81040437,"(30.10350016, -97.81040437)"
20191491577,FAMILY DISTURBANCE,3400,N,05/29/2019 06:56:00 PM,05/29/2019,1856,05/29/2019 06:56:00 PM,05/29/2019,1856,RESIDENCE / HOME,6118 FAIRWAY ST,78741,3,HE,3,443,23.18,N,05/29/2019,,,3127179,3127179,30.22900387,-97.70310447,"(30.22900387, -97.70310447)"
20195017989,INDECENCY WITH A CHILD/CONTACT,1709,N,01/01/2009 12:01:00 AM,01/01/2009,1,05/03/2019 12:38:00 PM,05/03/2019,1238,RESIDENCE / HOME,11600 BLOCK ARBOR DOWNS RD,78748,8,FR,1,101,17.74,C,05/16/2019,,,0,0,,,
20192391055,FAMILY DISTURBANCE,3400,N,08/27/2019 01:47:00 PM,08/27/2019,1347,08/27/2019 01:47:00 PM,08/27/2019,1347,RESIDENCE / HOME,7920 SAN FELIPE BLVD,78729,6,AD,4,168,204.06,N,09/20/2019,,,3104597,3104597,30.43854415,-97.76906383,"(30.43854415, -97.76906383)"
20192571568,DWI 2ND,2102,N,09/14/2019 08:00:00 PM,09/14/2019,2000,09/14/2019 08:00:00 PM,09/14/2019,2000,STREETS / HWY / ROAD / ALLEY,1030 E 32ND ST,78705,9,BA,1,348,4.01,C,09/14/2019,,,3120211,3120211,30.28941246,-97.72354159,"(30.28941246, -97.72354159)"
20192521794,AUTO THEFT,700,N,09/09/2019 09:15:00 PM,09/09/2019,2115,09/09/2019 10:41:00 PM,09/09/2019,2241,RESIDENCE / HOME,810 E SLAUGHTER LN,78744,2,FR,7,796,24.29,N,09/13/2019,240,Auto Theft,3104781,3104781,30.15957223,-97.77588295,"(30.15957223, -97.77588295)"
20192571685,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,09/14/2019 08:58:00 PM,09/14/2019,2058,09/14/2019 08:58:00 PM,09/14/2019,2058,RESIDENCE / HOME,1705 FRONTIER VALLEY DR,78741,3,HE,5,444,23.12,C,09/14/2019,,,3129781,3129781,30.22478271,-97.69497855,"(30.22478271, -97.69497855)"
20191550069,POSS CONTROLLED SUB/NARCOTIC,1800,N,06/04/2019 01:14:00 AM,06/04/2019,114,06/04/2019 01:14:00 AM,06/04/2019,114,STREETS / HWY / ROAD / ALLEY,2703 ALCOTT LN,78748,5,FR,1,100,17.48,C,06/04/2019,,,3084869,3084869,30.1740539,-97.8385291,"(30.1740539, -97.8385291)"
20195022566,THEFT,600,N,06/02/2019 12:00:00 AM,06/02/2019,0,06/03/2019 11:08:00 AM,06/03/2019,1108,RESIDENCE / HOME,10904 PINEHURST DR,78747,5,FR,7,797,24.28,N,06/03/2019,23H,Theft,3099480,3099480,30.13843221,-97.79321588,"(30.13843221, -97.79321588)"
20195022473,CRED CARD ABUSE - OTHER,1106,N,06/02/2019 02:00:00 PM,06/02/2019,1400,06/02/2019 04:21:00 PM,06/02/2019,1621,RESIDENCE / HOME,3600 S LAMAR BLVD,78704,5,DA,4,465,19.01,N,06/03/2019,,,3099996,3099996,30.23937621,-97.78892628,"(30.23937621, -97.78892628)"
20191470593,FAMILY DISTURBANCE,3400,N,05/27/2019 09:17:00 AM,05/27/2019,917,05/27/2019 09:17:00 AM,05/27/2019,917,RESIDENCE / HOME,4301 HARCOURT DR,78727,7,AD,3,192,18.28,N,06/02/2019,,,3118498,3118498,30.41808648,-97.72549392,"(30.41808648, -97.72549392)"
20195017847,CRIMINAL MISCHIEF,1400,N,05/01/2019 06:45:00 PM,05/01/2019,1845,05/02/2019 01:33:00 PM,05/02/2019,1333,RESIDENCE / HOME,1930 W RUNDBERG LN,78758,4,ED,2,236,18.2,N,06/06/2019,,,3121437,3121437,30.37306027,-97.71738905,"(30.37306027, -97.71738905)"
20191411102,CRIMINAL MISCHIEF,1400,N,05/21/2019 04:42:00 PM,05/21/2019,1642,05/21/2019 04:42:00 PM,05/21/2019,1642,RESIDENCE / HOME,7424 EASY WIND DR,78757,7,ID,7,263,15.04,N,06/03/2019,,,3121182,3121182,30.34257832,-97.71902424,"(30.34257832, -97.71902424)"
20191551202,POSS CONTROLLED SUB/NARCOTIC,1800,N,06/04/2019 04:24:00 PM,06/04/2019,1624,06/04/2019 08:31:00 PM,06/04/2019,2031,STREETS / HWY / ROAD / ALLEY,2400 BRAXTON CV,78741,3,HE,2,482,23.07,C,06/04/2019,,,3115909,3115909,30.23096849,-97.73874667,"(30.23096849, -97.73874667)"
20203061289,SEXUAL ASSAULT W/ OBJECT,1700,N,10/30/2020 11:00:00 PM,10/30/2020,2300,11/01/2020 03:52:00 PM,11/01/2020,1552,RESIDENCE / HOME,800 BLOCK W OLTORF ST,78704,9,DA,1,471,,N,11/02/2020,11C,Rape,0,0,,,
20195037577,BURGLARY OF VEHICLE,601,N,09/08/2019 10:00:00 PM,09/08/2019,2200,09/12/2019 08:58:00 AM,09/12/2019,858,RESIDENCE / HOME,1620 MAIZE BEND DR,78727,7,AD,3,828,18.47,N,09/16/2019,23F,Theft,3132676,3132676,30.42574662,-97.6802895,"(30.42574662, -97.6802895)"
20191531816,POSS OF DRUG PARAPHERNALIA,1818,N,06/02/2019 10:59:00 PM,06/02/2019,2259,06/02/2019 10:59:00 PM,06/02/2019,2259,STREETS / HWY / ROAD / ALLEY,8700 ANDERSON MILL RD,78729,6,AD,4,1641,204.09,C,06/05/2019,,,3103709,3103709,30.45486003,-97.77144871,"(30.45486003, -97.77144871)"
20195021617,CHILD CUSTODY INTERFERE,2001,N,05/26/2019 12:00:00 PM,05/26/2019,1200,05/27/2019 06:20:00 PM,05/27/2019,1820,RESIDENCE / HOME,5605 SPRINGDALE RD,78723,1,CH,4,324,21.08,N,06/04/2019,,,3135853,3135853,30.29930398,-97.67369558,"(30.29930398, -97.67369558)"
20191361695,HARASSMENT,2703,Y,05/16/2019 07:23:00 PM,05/16/2019,1923,05/16/2019 07:23:00 PM,05/16/2019,1923,RESIDENCE / HOME,2500 BURLESON RD,78741,3,HE,2,482,23.07,N,06/03/2019,,,3116823,3116823,30.22866955,-97.73591358,"(30.22866955, -97.73591358)"
20195022797,FORGERY AND PASSING,1000,N,03/03/2019 02:15:00 PM,03/03/2019,1415,06/04/2019 02:15:00 PM,06/04/2019,1415,COMMERCIAL / OFFICE BUILDING,13809 N US 183 HWY NB,78729,6,AD,5,153,204.08,N,06/05/2019,,,3096245,3096245,30.46385753,-97.79490717,"(30.46385753, -97.79490717)"
20191471670,FAMILY DISTURBANCE/PARENTAL,3458,N,05/27/2019 08:57:00 PM,05/27/2019,2057,05/27/2019 08:57:00 PM,05/27/2019,2057,RESIDENCE / HOME,9512 SOLANA VISTA LOOP,78750,10,AD,7,211,17.16,N,06/03/2019,,,3087212,3087212,30.39303184,-97.82542976,"(30.39303184, -97.82542976)"
20205008273,PROTECTIVE ORDER,3829,N,02/27/2020 10:10:00 AM,02/27/2020,1010,02/27/2020 10:10:00 AM,02/27/2020,1010,RESIDENCE / HOME,UNKNOWN,,,HE,3,,,N,02/27/2020,,,,,,,
20121820965,WARRANT ARREST NON TRAFFIC,3442,N,06/30/2012 12:31:00 PM,06/30/2012,1231,06/30/2012 01:10:00 PM,06/30/2012,1310,STREETS / HWY / ROAD / ALLEY,2200 E 51ST ST,78723,4,ID,4,295,,C,07/02/2012,,,3130561,3130561,30.30108838,-97.69042018,"(30.30108838, -97.69042018)"
20192482067,ASSAULT BY CONTACT,902,N,09/05/2019 10:40:00 PM,09/05/2019,2240,09/05/2019 11:04:00 PM,09/05/2019,2304,PARKING LOTS / GARAGE,9024 NORTHGATE BLVD,78758,4,ED,2,235,18.2,N,09/19/2019,,,3121526,3121526,30.37025069,-97.71718296,"(30.37025069, -97.71718296)"
20192511150,ASSAULT BY THREAT,901,N,09/08/2019 02:30:00 PM,09/08/2019,1430,09/08/2019 03:11:00 PM,09/08/2019,1511,RESTAURANTS,10515 N MOPAC EXPY NB,78758,7,AD,1,215,17.53,N,09/16/2019,,,3116531,3116531,30.39160418,-97.73245068,"(30.39160418, -97.73245068)"
20192591883,FAMILY DISTURBANCE,3400,N,09/16/2019 09:29:00 PM,09/16/2019,2129,09/16/2019 09:29:00 PM,09/16/2019,2129,RESIDENCE / HOME,2124 BURTON DR,78741,3,HE,2,457,23.15,,,,,3117532,3117532,30.23178517,-97.73358414,"(30.23178517, -97.73358414)"
20198003410,ASSAULT BY CONTACT,902,N,09/10/2019 08:20:00 AM,09/10/2019,820,09/10/2019 06:34:00 PM,09/10/2019,1834,RESIDENCE / HOME,11607 SANTA CRUZ DR,78759,7,AD,2,199,17.54,N,09/17/2019,,,3115096,3115096,30.40977558,-97.73651393,"(30.40977558, -97.73651393)"
20191481478,CHILD CUSTODY INTERFERE,2001,N,05/28/2019 06:07:00 PM,05/28/2019,1807,05/28/2019 06:07:00 PM,05/28/2019,1807,RESIDENCE / HOME,4818 RUTHERGLEN DR,78749,8,DA,7,981,17.77,N,06/07/2019,,,3078824,3078824,30.2096825,-97.8567507,"(30.2096825, -97.8567507)"
20191561375,FELONY ENHANCEMENT/ASSLT W/INJ,909,Y,06/05/2019 05:35:00 PM,06/05/2019,1735,06/05/2019 07:53:00 PM,06/05/2019,1953,RESIDENCE / HOME,1501 REAGAN HILL DR,78752,4,ID,2,266,18.11,C,06/05/2019,,,3130394,3130394,30.32628674,-97.6902594,"(30.32628674, -97.6902594)"
20191521653,FAMILY DISTURBANCE,3400,N,06/01/2019 08:40:00 PM,06/01/2019,2040,06/01/2019 08:40:00 PM,06/01/2019,2040,RESIDENCE / HOME,3504 PERTH PASS,78660,1,ED,8,766,18.42,,,,,3152877,3152877,30.39177792,-97.61713347,"(30.39177792, -97.61713347)"
20191561779,FELONY ENHANCEMENT/ASSLT W/INJ,909,Y,06/05/2019 09:50:00 PM,06/05/2019,2150,06/05/2019 09:50:00 PM,06/05/2019,2150,RESIDENCE / HOME,5403 DUVAL ST,78751,4,ID,6,290,15.03,C,06/05/2019,,,3121917,3121917,30.31765656,-97.71736938,"(30.31765656, -97.71736938)"
20191521543,POSS CONTROLLED SUB/NARCOTIC,1800,N,06/01/2019 05:40:00 PM,06/01/2019,1740,06/01/2019 09:59:00 PM,06/01/2019,2159,HOTEL / MOTEL / ETC.,4800 N IH 35 SVRD SB,78751,9,BA,5,321,3.04,C,06/01/2019,,,3123367,3123367,30.30604236,-97.71308802,"(30.30604236, -97.71308802)"
20055049620,CRIMINAL MISCHIEF,1400,N,09/28/2005 09:45:00 PM,09/28/2005,2145,09/28/2005 10:18:00 PM,09/28/2005,2218,STREETS / HWY / ROAD / ALLEY,2000 N IH 35 SB,78705,1,BA,1,835,,,10/28/2005,,,3118499,3118499,30.28024544,-97.72921465,"(30.28024544, -97.72921465)"
20191191150,THEFT,600,N,04/29/2019 03:13:00 PM,04/29/2019,1513,04/29/2019 03:13:00 PM,04/29/2019,1513,RESIDENCE / HOME,5800 TECHNI CENTER DR,78721,1,CH,5,397,21.1,N,06/03/2019,23H,Theft,3136581,3136581,30.27877475,-97.67195423,"(30.27877475, -97.67195423)"
20191050090,HARASSMENT,2703,N,04/15/2019 01:18:00 AM,04/15/2019,118,04/15/2019 02:11:00 AM,04/15/2019,211,RESIDENCE / HOME,9008 GALEWOOD DR,78758,4,ED,2,235,18.2,N,06/03/2019,,,3122071,3122071,30.36726318,-97.71553537,"(30.36726318, -97.71553537)"
20195038813,THEFT OF BICYCLE,609,N,09/19/2019 10:00:00 AM,09/19/2019,1000,09/20/2019 11:34:00 AM,09/20/2019,1134,PARKING LOTS / GARAGE,8309 N IH 35 NB,78753,4,ED,3,251,18.13,,,23H,Theft,3128631,3128631,30.34646549,-97.69529721,"(30.34646549, -97.69529721)"
20161880873,INVASIVE VISUAL RECORDING,2609,N,07/06/2016 01:39:00 PM,07/06/2016,1339,07/06/2016 02:19:00 PM,07/06/2016,1419,BAR / NIGHT CLUB,10600 BLOCK MIDDLE FISKVILLE RD,78753,4,ED,1,240,,N,08/16/2016,,,0,0,,,
20191431914,THEFT,600,N,05/23/2019 05:00:00 PM,05/23/2019,1700,05/23/2019 09:25:00 PM,05/23/2019,2125,RESIDENCE / HOME,9308 S 1ST ST,78748,5,FR,2,542,24.21,N,05/28/2019,23H,Theft,3096524,3096524,30.17026497,-97.80173574,"(30.17026497, -97.80173574)"
20191440764,ASSAULT WITH INJURY,900,N,05/24/2019 11:08:00 AM,05/24/2019,1108,05/24/2019 11:08:00 AM,05/24/2019,1108,STREETS / HWY / ROAD / ALLEY,5100 S IH 35 NB,78744,2,FR,8,516,24.19,N,06/05/2019,,,3108748,3108748,30.20061939,-97.76223565,"(30.20061939, -97.76223565)"
20195023121,CHILD CUSTODY INTERFERE,2001,N,06/05/2019 05:00:00 PM,06/05/2019,1700,06/06/2019 10:45:00 AM,06/06/2019,1045,RESIDENCE / HOME,4600 MONTEREY OAKS BLVD,78749,8,DA,6,79,17.49,N,06/06/2019,,,3084747,3084747,30.23150211,-97.83743153,"(30.23150211, -97.83743153)"
2007210331,DUI - AGE 17 TO 20,2107,N,01/21/2007 03:00:00 AM,01/21/2007,300,01/21/2007 03:00:00 AM,01/21/2007,300,STREETS / HWY / ROAD / ALLEY,4300 BURNET RD,78756,10,BA,6,328,,,,,,3113906,3113906,30.31351818,-97.74287662,"(30.31351818, -97.74287662)"
20195022332,HARASSMENT,2703,N,05/31/2019 01:00:00 PM,05/31/2019,1300,06/01/2019 11:23:00 AM,06/01/2019,1123,OTHER / UNKNOWN,7124 DIXIE DR,78744,2,FR,7,600,24.26,N,06/05/2019,,,3115597,3115597,30.17051976,-97.74135719,"(30.17051976, -97.74135719)"
20191451608,ASSAULT BY CONTACT,902,N,05/25/2019 07:58:00 PM,05/25/2019,1958,05/25/2019 07:58:00 PM,05/25/2019,1958,RESIDENCE / HOME,12151 N IH 35 SVRD NB,78753,1,ED,7,223,18.35,N,06/04/2019,,,3135985,3135985,30.39438783,-97.67065387,"(30.39438783, -97.67065387)"
20192570795,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,09/14/2019 11:42:00 AM,09/14/2019,1142,09/14/2019 11:42:00 AM,09/14/2019,1142,RESIDENCE / HOME,2707 IRISH BEND DR,78745,5,FR,1,525,17.28,C,09/14/2019,,,3088396,3088396,30.19328697,-97.82686595,"(30.19328697, -97.82686595)"
20192630105,POSS CONTROLLED SUB/NARCOTIC,1800,N,09/20/2019 01:12:00 AM,09/20/2019,112,09/20/2019 01:12:00 AM,09/20/2019,112,STREETS / HWY / ROAD / ALLEY,2800 BLOCK CREST AVE,78702,1,CH,2,415,8.02,C,09/20/2019,,,3126713,3126713,30.27387289,-97.7033586,"(30.27387289, -97.7033586)"
20195038342,CRIMINAL MISCHIEF,1400,N,09/17/2019 11:47:00 AM,09/17/2019,1147,09/17/2019 11:47:00 AM,09/17/2019,1147,PARKING LOTS / GARAGE,11411 RESEARCH BLVD SVRD NB,78759,6,AD,2,199,17.54,N,09/19/2019,,,3112501,3112501,30.41098644,-97.74471582,"(30.41098644, -97.74471582)"
20191431999,DWI,2100,N,05/23/2019 10:09:00 PM,05/23/2019,2209,05/23/2019 10:09:00 PM,05/23/2019,2209,STREETS / HWY / ROAD / ALLEY,2700 BEE CAVES RD,78746,,88,88,435,19.19,C,06/04/2019,,,3100863,3100863,30.26824249,-97.78541841,"(30.26824249, -97.78541841)"
20195022626,HARASSMENT,2703,N,06/01/2019 09:17:00 PM,06/01/2019,2117,06/03/2019 02:59:00 PM,06/03/2019,1459,RESIDENCE / HOME,9300 S IH 35 SVRD SB,78748,5,FR,2,666,24.21,N,06/05/2019,,,3100423,3100423,30.16548757,-97.78952006,"(30.16548757, -97.78952006)"
20191380077,TERRORISTIC THREAT,2704,N,05/18/2019 12:01:00 AM,05/18/2019,1,05/18/2019 02:26:00 AM,05/18/2019,226,RESIDENCE / HOME,11410 ROBERT WOODING DR,78748,5,FR,1,105,17.72,N,06/04/2019,,,3088154,3088154,30.15157684,-97.82871339,"(30.15157684, -97.82871339)"
20163512083,DATING DISTURBANCE,2400,N,12/16/2016 11:21:00 PM,12/16/2016,2321,12/16/2016 11:21:00 PM,12/16/2016,2321,RESIDENCE / HOME,600 BARWOOD PARK,78753,4,ED,1,250,,,,,,3128170,3128170,30.34950001,-97.69667616,"(30.34950001, -97.69667616)"
