PermitNum,PermitClass,PermitClassMapped,PermitType,PermitTypeMapped,Description,EstProjectCost,AppliedDate,IssuedDate,ExpiresDate,CompletedDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ContractorCompanyName,Link,Latitude,Longitude,Location1
6800698-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install mini split,15000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,8036 14TH AVE NE,SEATTLE,WA,98115,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800698-RF,47.68785821,-122.31303113,"8036 14TH AVE NE
SEATTLE, WA 98115
(47.68785821, -122.31303113)"
6800743-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Install Ductless Heat Pump,8000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,3521 S FERDINAND ST,SEATTLE,WA,98118,RESICON LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800743-FR,47.55769078,-122.28780627,"3521 S FERDINAND ST
SEATTLE, WA 98118
(47.55769078, -122.28780627)"
6791192-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,New HVAC install,9000.0000,2020-07-15,2020-07-15,2022-01-15,2020-09-15,Completed,2811 NW 66TH ST,SEATTLE,WA,98117,Advanced Mechanical HVAC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6791192-FR,47.67644167,-122.39361412,"2811 NW 66TH ST
SEATTLE, WA 98117
(47.67644167, -122.39361412)"
6800592-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Install (1) heat pump.,10000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,3209 NE 80TH ST,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800592-FR,47.68650705,-122.29334603,"3209 NE 80TH ST
SEATTLE, WA 98115
(47.68650705, -122.29334603)"
6773855-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Install HVAC system with venting.,3000.0000,2020-02-27,2020-02-27,2021-08-27,2020-09-15,Completed,2533 NE 92ND ST,SEATTLE,WA,98115,BOBS HEATING AND AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6773855-FR,47.6953857,-122.30002634,"2533 NE 92ND ST
SEATTLE, WA 98115
(47.6953857, -122.30002634)"
6767038-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Installing Daikin Heat pump with air handler.,0.0000,2020-01-16,2020-01-16,2021-07-16,2020-09-15,Completed,5013 BOWEN PL S,SEATTLE,WA,98118,ENERGY WORKS LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6767038-RF,47.55659145,-122.27789869,"5013 BOWEN PL S
SEATTLE, WA 98118
(47.55659145, -122.27789869)"
6800782-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Installing new AC unit,5000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,4215 NE 68TH ST,SEATTLE,WA,98115,Green City Heating and Air Conditioning,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800782-RF,47.67744873,-122.28281413,"4215 NE 68TH ST
SEATTLE, WA 98115
(47.67744873, -122.28281413)"
6792970-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,installing a electric furnace,16000.0000,2020-07-27,2020-07-27,2022-01-27,2020-09-15,Completed,7501 33RD AVE NE,SEATTLE,WA,98115,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6792970-FR,47.6832472,-122.29291153,"7501 33RD AVE NE
SEATTLE, WA 98115
(47.6832472, -122.29291153)"
6795593-RF,Single Family/Duplex,Residential,Refrigeration,Trade,installing a single zone mini split,15000.0000,2020-08-12,2020-08-12,2022-02-12,2020-09-15,Completed,3815 25TH AVE S,SEATTLE,WA,98108,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6795593-RF,47.56971976,-122.30096643,"3815 25TH AVE S
SEATTLE, WA 98108
(47.56971976, -122.30096643)"
6790836-CY,Commercial,Non-Residential,Conveyance,Trade,"Elevator interior renovation: new walls, handrails, ceiling, and lighting.EQP-SI-09559, CY-09018",40000.0000,2020-08-13,2020-08-13,2022-02-13,2020-09-11,Completed,801 5TH AVE,SEATTLE,WA,98104,Unique Elevator Interiors,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6790836-CY,47.60518182,-122.33098917,"801 5TH AVE
SEATTLE, WA 98104
(47.60518182, -122.33098917)"
6797861-RF,Single Family/Duplex,Residential,Refrigeration,Trade,install two indoor heads on a duplex,2000.0000,2020-08-26,2020-08-26,2022-02-26,2020-09-15,Completed,8403 B 8TH AVE NW,SEATTLE,WA,98117,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6797861-RF,47.69015501,-122.36629524,"8403 B 8TH AVE NW
SEATTLE, WA 98117
(47.69015501, -122.36629524)"
6688131-SS,Multifamily,Residential,Side Sewer,Trade,Side Sewer Permit for Temporary Dewatering.  9/15/20 VEM: Changed expiration date to 12/31/21.,100.0000,2018-09-13,2018-09-14,2021-12-31,,Issued,4721 38TH AVE SW,SEATTLE,WA,98126,Compass Construction,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6688131-SS,47.56047434,-122.38051452,"4721 38TH AVE SW
SEATTLE, WA 98126
(47.56047434, -122.38051452)"
6704156-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,7/6/2020 REM: Expiration date extended to 7/31/2020 to facilitate closing of permit.  g-g,2000.0000,2018-12-17,2018-12-17,2020-07-31,2020-09-15,Completed,2308 N 41ST ST,SEATTLE,WA,98103,AIRPROS ENERGY LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6704156-FR,47.65689764,-122.33093105,"2308 N 41ST ST
SEATTLE, WA 98103
(47.65689764, -122.33093105)"
6721557-RF,Single Family/Duplex,Residential,Refrigeration,Trade,"Install 2 HP, 2 zone and 3 zone with 5 indoor units",14000.0000,2019-04-16,2019-04-16,2020-10-16,2020-09-15,Completed,2167 HARBOR AVE SW,SEATTLE,WA,98126,FIVE STAR COMFORT LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721557-RF,47.58380639,-122.37502624,"2167 HARBOR AVE SW
SEATTLE, WA 98126
(47.58380639, -122.37502624)"
6759762-ME,Commercial,Non-Residential,Mechanical,Trade,Interior MECH TI per plan for prokarma,74500.0000,2019-12-24,2020-02-28,2021-08-28,2020-09-15,Completed,1401 NW 46TH ST,SEATTLE,WA,98107,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6759762-ME,47.66203113,-122.37412195,"1401 NW 46TH ST
SEATTLE, WA 98107
(47.66203113, -122.37412195)"
6800668-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,REPLEACE EXISTING OIL FURNACE WITH NEW OIL FURNACE,5279.3000,2020-09-15,2020-09-15,2022-03-15,,Issued,5612 KIRKWOOD PL N,,,,Sound Oil Company,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800668-FR,47.66946381,-122.33172588,"5612 KIRKWOOD PL N
(47.66946381, -122.33172588)"
6800523-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Replacement of existing gas furnace with like in kind,4172.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,843 NW 63RD ST,SEATTLE,WA,98107,All Climate Inc,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800523-FR,47.67435304,-122.36796663,"843 NW 63RD ST
SEATTLE, WA 98107
(47.67435304, -122.36796663)"
6796551-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,LIKE AND KIND FURNACE SWAP,4600.0000,2020-08-18,2020-08-18,2022-02-18,2020-09-15,Completed,2215 E YESLER WAY,SEATTLE,WA,98122,BLUE FLAME HEATING AND AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6796551-FR,47.60129471,-122.30321213,"2215 E YESLER WAY
SEATTLE, WA 98122
(47.60129471, -122.30321213)"
6795588-RF,Single Family/Duplex,Residential,Refrigeration,Trade,installing ductless heat pump,4500.0000,2020-08-12,2020-08-12,2022-02-12,2020-09-15,Completed,11747 BARTLETT AVE NE,SEATTLE,WA,98125,Green City Heating and Air Conditioning,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6795588-RF,47.71494411,-122.28419255,"11747 BARTLETT AVE NE
SEATTLE, WA 98125
(47.71494411, -122.28419255)"
6800717-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install mini split x2,18000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,8317 11TH AVE NW,SEATTLE,WA,98117,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800717-RF,47.68929861,-122.37074927,"8317 11TH AVE NW
SEATTLE, WA 98117
(47.68929861, -122.37074927)"
6681097-CY,Commercial,Non-Residential,Conveyance,Trade,Install new material lift with gates and enclosures. RENEWED 3/19/2020,62730.0000,2018-09-11,2018-09-11,2021-09-12,2020-09-15,Completed,1613 2ND AVE,SEATTLE,WA,98101,PACIFIC CONSTRUCTION MLTN INC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6681097-CY,47.61058116,-122.34056297,"1613 2ND AVE
SEATTLE, WA 98101
(47.61058116, -122.34056297)"
6740483-ME,Single Family/Duplex,Residential,Mechanical,Trade,air handler,1200.0000,,,,,Withdrawn,6814 44TH PL NE,SEATTLE,WA,98115,AIRPROS ENERGY LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6740483-ME,47.67814672,-122.28006932,"6814 44TH PL NE
SEATTLE, WA 98115
(47.67814672, -122.28006932)"
6765063-SS,Single Family/Duplex,Residential,Side Sewer,Trade,New SS/Drainage for New Single Family. Storm and sanitary to existing side sewer to combined main.  Project shares existing side sewer with 6313 4th Ave NE.  Assoc. building permit 6725615-CN,10.0000,2020-01-03,2020-01-03,2021-07-03,2020-09-15,Completed,6321 4TH AVE NE,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6765063-SS,47.67495992,-122.32466392,"6321 4TH AVE NE
SEATTLE, WA 98115
(47.67495992, -122.32466392)"
6716603-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Side sewer repair in the ROW.,0.0000,2019-03-12,2019-03-14,2020-09-14,,Expired,2620 W Armour ST,,,,RAYMARK PLUMBING & SEWER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6716603-SS,47.64478533,-122.39125636,"2620 W Armour ST
(47.64478533, -122.39125636)"
6800578-RF,Single Family/Duplex,Residential,Refrigeration,Trade,3 ZONE DUCTLESS ADD,12500.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,3947 S ANGEL PL,SEATTLE,WA,98118,BLUE FLAME HEATING AND AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800578-RF,47.54431543,-122.28128208,"3947 S ANGEL PL
SEATTLE, WA 98118
(47.54431543, -122.28128208)"
6800583-RF,Single Family/Duplex,Residential,Refrigeration,Trade,"Installation of 2 ductless mini split systems, one system has 4 indoor and 1 outdoor, the other system has 2 indoor and 1 outdoor.",9000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,5011 BERNIE WHITEBEAR WAY,SEATTLE,WA,98199,Go Green Heating & AC LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800583-RF,47.66794514,-122.4180523,"5011 BERNIE WHITEBEAR WAY
SEATTLE, WA 98199
(47.66794514, -122.4180523)"
6721537-RF,Single Family/Duplex,Residential,Refrigeration,Trade,"Install 2 HP, 2 zone and 3 zone with 5 indoor units.",14000.0000,2019-04-12,2019-04-12,2020-10-12,2020-09-15,Completed,2167 HARBOR AVE SW,SEATTLE,WA,98126,FIVE STAR COMFORT LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721537-RF,47.58380639,-122.37502624,"2167 HARBOR AVE SW
SEATTLE, WA 98126
(47.58380639, -122.37502624)"
6800651-SS,Single Family/Duplex,Residential,Side Sewer,Trade,New SFR #6553214-CN.  Sanitary to existing side sewer lateral.  PE evaluation and certification required.  Drainage to on-site downspout dispersion.  All per approved plan.,0.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,10737 Densmore AVE N,,,,Better Image LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800651-SS,47.70790069,-122.33806137,"10737 Densmore AVE N
(47.70790069, -122.33806137)"
6800702-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Lacalli Heat Pump & Air Handler,23000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,7562 EAST GREEN LAKE DR N,SEATTLE,WA,98103,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800702-FR,47.68285356,-122.33227678,"7562 EAST GREEN LAKE DR N
SEATTLE, WA 98103
(47.68285356, -122.33227678)"
6795602-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,install Mitsubishi ductless heat pump and associated line set,8500.0000,2020-08-12,2020-08-12,2022-02-12,2020-09-15,Completed,1523 19th AVE,,,,ACCURATE HEATING & ELECTRIC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6795602-FR,47.6147602,-122.30781287,"1523 19th AVE
(47.6147602, -122.30781287)"
6800703-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Lacalli-Heat pump & Air handler,23000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,7562 EAST GREEN LAKE DR N,SEATTLE,WA,98103,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800703-RF,47.68285356,-122.33227678,"7562 EAST GREEN LAKE DR N
SEATTLE, WA 98103
(47.68285356, -122.33227678)"
6800569-RF,Single Family/Duplex,Residential,Refrigeration,Trade,SINGLE ZONE DUCTLESS ADD,7727.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,14407 27TH AVE NE,SEATTLE,WA,98125,BLUE FLAME HEATING AND AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800569-RF,47.73332518,-122.29952807,"14407 27TH AVE NE
SEATTLE, WA 98125
(47.73332518, -122.29952807)"
6800044-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Repair existing side sewer. No work in the ROW.,12000.0000,2020-09-11,2020-09-11,2022-03-11,2020-09-15,Completed,3212 WALNUT AVE SW,SEATTLE,WA,98116,2Sons Plumbing LLC DBA Joes & 2Sons Plumbing,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800044-SS,47.57520253,-122.38331558,"3212 WALNUT AVE SW
SEATTLE, WA 98116
(47.57520253, -122.38331558)"
6799755-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,installing a gas furnace,7000.0000,2020-09-09,2020-09-09,2022-03-09,2020-09-15,Completed,4201 S SPENCER ST,SEATTLE,WA,98118,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6799755-FR,47.54728185,-122.28059906,"4201 S SPENCER ST
SEATTLE, WA 98118
(47.54728185, -122.28059906)"
6669281-SS,Single Family/Duplex,Residential,Side Sewer,Trade,New sanitary connection to existing sanitary side sewer from NE Surber Drive. New storm discharging direct to receiving water (Lake Washington). On site work only. Associated Building Permit #6556096. (MCB 12/3/19: Revised to Extend Expiration Date to 09/30/2020)  REVISED 9/15/20 VEM: Changed expiration date to 9/30/21,0.0000,2018-05-22,2018-06-05,2021-09-30,,Issued,3921 NE SURBER DR,SEATTLE,WA,98105,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6669281-SS,47.65587149,-122.28612026,"3921 NE SURBER DR
SEATTLE, WA 98105
(47.65587149, -122.28612026)"
6799515-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Spot repair + liner (on property) - Onsite Work Only,4800.0000,2020-09-08,2020-09-08,2022-03-08,2020-09-15,Completed,2457 43rd AVE W,,,,BEACON PLUMBING & MECHANICAL,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6799515-SS,47.64146517,-122.41186489,"2457 43rd AVE W
(47.64146517, -122.41186489)"
6721194-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Heat Pump installation,10000.0000,2019-04-16,2019-04-16,2020-10-16,2020-09-15,Completed,3612 40TH AVE W,SEATTLE,WA,98199,BALLARD NATURAL GAS,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721194-FR,47.65272243,-122.40763904,"3612 40TH AVE W
SEATTLE, WA 98199
(47.65272243, -122.40763904)"
6790824-CY,Commercial,Non-Residential,Conveyance,Trade,"Elevator interior renovation to include new walls, handrails, ceilings, and lighting.EQP-SI-09559, CY-09016",40000.0000,2020-08-13,2020-08-13,2022-02-13,2020-09-03,Completed,801 5TH AVE,SEATTLE,WA,98104,Unique Elevator Interiors,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6790824-CY,47.60518182,-122.33098917,"801 5TH AVE
SEATTLE, WA 98104
(47.60518182, -122.33098917)"
6688129-SS,Multifamily,Residential,Side Sewer,Trade,Side Sewer Permit for Temporary Dewatering.  9/15/20 VEM: Changed expiration date to 12/31/21.,100.0000,2018-09-13,2018-09-14,2021-12-31,,Issued,4722 FAUNTLEROY WAY SW,SEATTLE,WA,98116,Compass Construction,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6688129-SS,47.56042031,-122.38090953,"4722 FAUNTLEROY WAY SW
SEATTLE, WA 98116
(47.56042031, -122.38090953)"
6782784-SB,Commercial,Non-Residential,"Sign, Awning and Canopy",Trade,"Installation of the interior illuminated sign within UW Boys locker room, there is an existing electrical permit pulled for the project. Permit Number 6709248. 5/22/20 SS; Sign circuit fees waived. Plans show cord & plug connection above ceiling, prohibited by NEC 400.12(1) &(5). Contractor notified by email. 5/26/20 SS; revised plan sheets received.",8800.0000,2020-05-22,2020-05-26,2021-11-26,2020-09-15,Completed,3960 WALLA WALLA RD NE,SEATTLE,WA,98195,Northwest Sign and Design,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6782784-SB,47.65519064,-122.29937771,"3960 WALLA WALLA RD NE
SEATTLE, WA 98195
(47.65519064, -122.29937771)"
6798292-CY,Single Family/Duplex,Residential,Conveyance,Trade,"Install a new electronic door edge to replace the mechanical door edgeEQP-SI-06058, CY-04091",6698.0000,2020-09-08,2020-09-08,2022-03-08,2020-09-15,Completed,124 N 103RD ST,SEATTLE,WA,98133,THYSSENKRUPP ELEVATOR,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6798292-CY,47.7039351,-122.35652108,"124 N 103RD ST
SEATTLE, WA 98133
(47.7039351, -122.35652108)"
6800518-SS,Multifamily,Residential,Side Sewer,Trade,Side Sewer Permit for Temporary Dewatering to Combined Sewer per plans with Shoring and Excavation Permit #6747487-CN,20000000.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,104 12TH AVE,SEATTLE,WA,98122,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800518-SS,47.6019244,-122.31642918,"104 12TH AVE
SEATTLE, WA 98122
(47.6019244, -122.31642918)"
6800016-ME,Single Family/Duplex,Residential,Mechanical,Trade,Add heat pump,10000.0000,,,,,Withdrawn,3209 NE 80TH ST,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800016-ME,47.68650705,-122.29334603,"3209 NE 80TH ST
SEATTLE, WA 98115
(47.68650705, -122.29334603)"
6756717-SS,Single Family/Duplex,Residential,Side Sewer,Trade,SFR; New storm connection to onsite infiltration. New sanitary connection to P.L. Re-using existing lateral from P.L. to (Sanitary Only) main in ROW. Associated building permit 6713351-CN,10000.0000,2019-11-06,2019-11-12,2021-05-12,2020-09-14,Completed,2718 NE 90TH ST,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6756717-SS,47.69416482,-122.29784057,"2718 NE 90TH ST
SEATTLE, WA 98115
(47.69416482, -122.29784057)"
6776114-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Mechanical for Air Handler and Heat Pump,15000.0000,2020-03-11,2020-03-11,2021-09-11,2020-09-15,Completed,3853 36TH AVE SW,SEATTLE,WA,98126,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6776114-FR,47.56852009,-122.37782828,"3853 36TH AVE SW
SEATTLE, WA 98126
(47.56852009, -122.37782828)"
6797307-SB,Commercial,Non-Residential,"Sign, Awning and Canopy",Trade,"Retrofitting BURGERMASTER main sign to LED from Florescent Lamps.   Replacing existing neon tube with LED.  Retro-fit BURGERMASTER secondary sign to LED from Florescent Lamps.  Refacing secondary SIGN(1) side with new polycarbonate and cut red vinyl (new Logo).8/31/20 SS: Credited sign area based fees. NOTE: LED retrofit requires inspection to be scheduled for day of retrofit with contractor providing inspector physical access to all retorift components, as per WAC 296-46B-600.",10569.3600,2020-08-31,2020-08-31,2022-02-28,2020-09-11,Completed,3040 NE 45TH ST,SEATTLE,WA,98105,Signmart,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6797307-SB,47.66158746,-122.29390769,"3040 NE 45TH ST
SEATTLE, WA 98105
(47.66158746, -122.29390769)"
6739089-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Replace gas furnace,3000.0000,2019-07-23,2019-07-23,2021-01-23,,Completed,9226 26TH AVE SW,SEATTLE,WA,98106,GLENDALE HEATING & A/C,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6739089-FR,47.52039164,-122.36562767,"9226 26TH AVE SW
SEATTLE, WA 98106
(47.52039164, -122.36562767)"
6785917-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Start up for Mitsubishi ductless,450.0000,2020-06-09,2020-06-09,2021-12-09,2020-09-15,Completed,7916 California AVE SW,,,,Sorensen Mechanical,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6785917-RF,47.53170058,-122.3870284,"7916 California AVE SW
(47.53170058, -122.3870284)"
6799174-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install 2 1/2 ton a/c,8125.0000,2020-09-03,2020-09-03,2022-03-03,2020-09-15,Completed,4314 POWELL PL S,SEATTLE,WA,98108,BRENNAN HEATING & AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6799174-RF,47.56484401,-122.31812849,"4314 POWELL PL S
SEATTLE, WA 98108
(47.56484401, -122.31812849)"
6791861-RF,Single Family/Duplex,Residential,Refrigeration,Trade,"New 24,000 BTU Heat Pump",3000.0000,2020-07-20,2020-07-20,2022-01-20,2020-09-15,Completed,2108 N 50TH ST,SEATTLE,WA,98103,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6791861-RF,47.6652361,-122.33326172,"2108 N 50TH ST
SEATTLE, WA 98103
(47.6652361, -122.33326172)"
6800076-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Repair existing side sewer. No work in ROW.,6000.0000,2020-09-11,2020-09-11,2022-03-11,2020-09-15,Completed,4505 NE 62nd ST,,,,Roto-Rooter Services Company,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800076-SS,47.67376301,-122.27920753,"4505 NE 62nd ST
(47.67376301, -122.27920753)"
6721193-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Cosentino Heat Pump installation,10000.0000,2019-04-09,2019-04-09,2020-10-09,2020-09-15,Completed,3612 40TH AVE W,SEATTLE,WA,98199,BALLARD NATURAL GAS,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721193-RF,47.65272243,-122.40763904,"3612 40TH AVE W
SEATTLE, WA 98199
(47.65272243, -122.40763904)"
6800532-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Add/alt extend existing side sewer. Not permitted to connect to any structure or other work permitted under construction permit.,1.0000,2020-09-15,2020-09-15,2022-03-15,,Issued,2627 46TH AVE SW,SEATTLE,WA,98116,"O'NEILL PLUMBING COMPANY, INC.",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800532-SS,47.58042359,-122.39094062,"2627 46TH AVE SW
SEATTLE, WA 98116
(47.58042359, -122.39094062)"
