DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
201713071,09/10/2020,09/10/2020,0600,17,Devonshire,1723,997,TRAFFIC COLLISION,3008 3026 3036 3101 4026 3501,61,M,W,101,STREET,DEVONSHIRE                   ST,MASON                        AV,"(34.2573, -118.5798)"
190113907,05/19/2019,05/18/2019,1953,01,Central,0185,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036 3801 3034,30,M,H,101,STREET,9TH                          ST,SANTEE                       ST,"(34.0395, -118.2527)"
191223847,10/01/2019,10/01/2019,1300,12,77th Street,1267,997,TRAFFIC COLLISION,,30,M,H,101,STREET,S  VERMONT                      AV,W  84TH                         ST,"(33.9624, -118.2915)"
201406236,02/08/2020,02/07/2020,1930,14,Pacific,1432,997,TRAFFIC COLLISION,3003 3027 3035 3037 3101 3401 3701 4027,22,M,O,101,STREET,VENICE                       BL,PISANI                       PL,"(33.9914, -118.4578)"
190917593,09/30/2019,09/30/2019,1615,09,Van Nuys,0937,997,TRAFFIC COLLISION,,48,F,H,101,STREET,VICTORY,MATILIJA,"(34.1867, -118.4334)"
190717199,09/27/2019,09/25/2019,1400,07,Wilshire,0711,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,18,,,101,STREET,CROFT                        AV,ROSEWOOD                     AV,"(34.0802, -118.3742)"
191015445,09/24/2019,09/24/2019,0757,10,West Valley,1009,997,TRAFFIC COLLISION,3004 3037 3038 3026 3029 3602 3101 3401 3701 4026,39,F,H,101,STREET,ROSCOE                       BL,WOODLEY                      PL,"(34.2213, -118.4852)"
190410064,05/20/2019,05/20/2019,1600,04,Hollenbeck,0407,997,TRAFFIC COLLISION,3101 3401 3701 3011 3034,,M,H,101,STREET,TOPAZ                        ST,GALENA                       ST,"(34.0838, -118.1915)"
191117521,10/04/2019,10/03/2019,2230,11,Northeast,1195,997,TRAFFIC COLLISION,,22,M,W,101,STREET,STADIUM                      WY,LOOKOUT                      DR,"(34.0682, -118.2384)"
190717268,09/29/2019,09/28/2019,1930,07,Wilshire,0782,997,TRAFFIC COLLISION,3030 3004 3028 3035 3037 3101 3401 3701 4027,28,M,H,101,STREET,FAIRFAX                      AV,VENICE                       BL,"(34.0398, -118.3697)"
190415122,09/28/2019,09/28/2019,1640,04,Hollenbeck,0426,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3030,43,M,H,101,STREET,HUNTINGTON,PORTOLA,"(34.0887, -118.1721)"
191311809,05/21/2019,05/21/2019,0840,13,Newton,1373,997,TRAFFIC COLLISION,3101 3401 3701 3008 3025,24,M,H,101,STREET,CENTRAL                      AV,E  SLAUSON,"(33.9893, -118.2564)"
190619908,09/26/2019,09/26/2019,1030,06,Hollywood,0638,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701 4006,18,,,101,STREET,GARFIELD,HOLLYWOOD                    BL,"(34.1017, -118.3107)"
190816152,09/24/2019,09/24/2019,2055,08,West LA,0881,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4008,33,F,H,101,STREET,BARRINGTON                   AV,OLYMPIC                      BL,"(34.0343, -118.4478)"
192116461,09/30/2019,09/30/2019,1945,21,Topanga,2187,997,TRAFFIC COLLISION,3004 3025 3101 3401 3701 4026 3037,22,F,W,101,STREET,VENTURA                      BL,DON PIO                      DR,"(34.1685, -118.6038)"
191917505,10/03/2019,10/03/2019,1845,19,Mission,1918,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 3701 4016,43,M,H,101,STREET,HUBBARD,FOOTHILL,"(34.3075, -118.4303)"
191110681,05/20/2019,05/19/2019,2219,11,Northeast,1136,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026,20,M,H,101,STREET,VERDUGO                      RD,EAGLE ROCK                   BL,"(34.1212, -118.2297)"
190313195,05/19/2019,05/18/2019,1750,03,Southwest,0396,997,TRAFFIC COLLISION,4025 3006 3028 3030 3101,54,M,O,108,PARKING LOT,VERMONT                      AV,43RD                         ST,"(34.0055, -118.2916)"
190510163,05/20/2019,05/20/2019,1935,05,Harbor,0503,997,TRAFFIC COLLISION,3037 3101 4025 3028 3004 3030,26,M,O,101,STREET,PACIFIC COAST                HY,NORMANDIE                    AV,"(33.7899, -118.2975)"
191412478,05/18/2019,05/18/2019,0005,14,Pacific,1435,997,TRAFFIC COLLISION,3006 3025 3035 3037 3101 3401 3701 4027,18,M,W,101,STREET,CHARNOCK                     RD,FEDERAL,"(34.0119, -118.4286)"
191910853,05/22/2019,05/22/2019,2330,19,Mission,1987,997,TRAFFIC COLLISION,3004 3037 3025 3101 3401 3701 4019,31,M,H,101,STREET,8900    WOODMAN                      AV,,"(34.2269, -118.4394)"
190313247,05/20/2019,05/20/2019,1230,03,Southwest,0359,997,TRAFFIC COLLISION,4003 3037 3004 3028 3030 3101,28,M,O,101,STREET,3900 S  FIGUEROA                     ST,,"(34.014, -118.2827)"
191412638,05/21/2019,05/11/2019,0144,14,Pacific,1411,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4014,26,M,H,101,STREET,CENTURY,LA CIENEGA,"(33.9918, -118.4791)"
191609252,05/20/2019,05/20/2019,1605,16,Foothill,1684,997,TRAFFIC COLLISION,3004 3026 3034 3036 3101 3401 3701 4026,36,F,H,101,STREET,STRATHERN                    ST,LANKERSHIM                   BL,"(34.2158, -118.3878)"
190211820,05/21/2019,05/21/2019,2300,02,Rampart,0237,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3030,24,M,H,101,STREET,LOMA                         PL,CROWN HILL                   AV,"(34.0613, -118.2652)"
191609323,05/22/2019,05/22/2019,1505,16,Foothill,1645,997,TRAFFIC COLLISION,3004 3036 3025 3401 3701 4026 3101,47,F,B,101,STREET,GLENOAKS                     BL,OSBORNE                      ST,"(34.2677, -118.4051)"
190211944,05/25/2019,05/24/2019,2055,02,Rampart,0212,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,36,M,H,101,STREET,VERMONT                      AV,MELROSE                      AV,"(34.0836, -118.2917)"
191609210,05/19/2019,05/19/2019,0130,16,Foothill,1605,997,TRAFFIC COLLISION,0605,,X,X,101,STREET,TERRA BELLA                  ST,PRAGER,"(34.2778, -118.3916)"
190612110,05/18/2019,05/18/2019,2250,06,Hollywood,0663,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4006,37,M,A,101,STREET,SANTA MONICA                 BL,CAHUENGA,"(34.0907, -118.3384)"
192017449,09/26/2019,09/26/2019,0920,20,Olympic,2014,997,TRAFFIC COLLISION,3008 3026 3035 3036 3101 3401 3701 4020,44,M,W,101,STREET,BEVERLY                      BL,NORMANDIE,"(34.0763, -118.3012)"
201505836,02/06/2020,02/06/2020,1515,15,N Hollywood,1503,997,TRAFFIC COLLISION,3004 3026 3036 3101 4026,64,M,W,101,STREET,VANOWEN,LAURELGROVE,"(34.194, -118.4008)"
191214309,05/22/2019,05/22/2019,0815,12,77th Street,1259,997,TRAFFIC COLLISION,3036 3004 3026 3101,33,M,H,101,STREET,CENTRAL                      AV,75TH                         ST,"(33.9723, -118.2564)"
201713097,09/05/2020,09/05/2020,1520,17,Devonshire,1792,997,TRAFFIC COLLISION,3037 3004 3029 3026 3101 4017,68,M,O,101,STREET,TAMPA                        AV,PARTHENIA                    ST,"(34.2282, -118.5535)"
190917290,09/24/2019,09/23/2019,1120,09,Van Nuys,0911,997,TRAFFIC COLLISION,3006 3030 3028 3101 3401 3701 4009 3032 3037,,M,X,101,STREET,SHERMAN                      WY,SEPULVEDA                    BL,"(34.2012, -118.4662)"
190710872,05/20/2019,05/20/2019,1903,07,Wilshire,0706,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,36,F,A,101,STREET,MELROSE                      AV,LA BREA                      AV,"(34.0835, -118.3441)"
191223758,09/19/2019,09/19/2019,1530,12,77th Street,1241,997,TRAFFIC COLLISION,0605,42,M,H,101,STREET,3200    HYDE PARK                    BL,,"(33.9807, -118.3279)"
190717468,10/03/2019,08/22/2019,1410,07,Wilshire,0722,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3104 3401 3701 4007,72,M,H,101,STREET,SAN VICENTE                  BL,6TH                          ST,"(34.0659, -118.3731)"
191110649,05/19/2019,05/18/2019,2145,11,Northeast,1181,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036,38,M,B,101,STREET,MONTANA                      ST,ALVARADO                     ST,"(34.0806, -118.2616)"
191614610,09/27/2019,09/27/2019,1530,16,Foothill,1698,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 3701 4026,33,M,H,101,STREET,SUNLAND                      BL,CROCKETT                     ST,"(34.214, -118.3591)"
191917362,10/02/2019,10/02/2019,0755,19,Mission,1982,997,TRAFFIC COLLISION,3004 3037 3026 3101 3401 3701 4026,64,M,H,101,STREET,SEPULVEDA,PARTHENIA,"(34.2317, -118.4676)"
191223692,09/28/2019,09/25/2019,0915,12,77th Street,1259,997,TRAFFIC COLLISION,0605 3036 3004 3026 3101,56,F,B,101,STREET,AVALON,73RD,"(33.9739, -118.2652)"
191812393,05/19/2019,05/18/2019,1235,18,Southeast,1846,997,TRAFFIC COLLISION,4025 3003 3037 3026 3101,23,M,H,101,STREET,COMPTON                      AV,IMPERIAL                     HY,"(33.9295, -118.2462)"
192010817,05/18/2019,05/18/2019,0908,20,Olympic,2029,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4020,40,F,H,101,STREET,VIRGIL                       ST,4TH                          ST,"(34.0667, -118.2871)"
192010841,05/19/2019,05/19/2019,0420,20,Olympic,2017,997,TRAFFIC COLLISION,3036 3101 3401 3701 4020 3006 3028 3035,18,,,101,STREET,1ST                          ST,CATALINA                     ST,"(34.0727, -118.2954)"
191214104,05/19/2019,05/19/2019,1240,12,77th Street,1255,997,TRAFFIC COLLISION,0605 3004 3037 3028 3030 3101 4012,31,F,B,101,STREET,NORMANDIE,FLORENCE                     AV,"(33.9746, -118.3003)"
191412641,05/21/2019,05/20/2019,1415,14,Pacific,1487,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4014,25,F,W,101,STREET,SEPULVEDA,MANCHESTER,"(33.9599, -118.3962)"
190917625,10/01/2019,10/01/2019,0711,09,Van Nuys,0919,997,TRAFFIC COLLISION,4026 3008 3028 3030 3035 3037 3101 3401 3701,32,M,W,101,STREET,VANOWEN                      ST,SUNNYSLOPE                   AV,"(34.194, -118.4268)"
191910805,05/22/2019,05/22/2019,0625,19,Mission,1982,997,TRAFFIC COLLISION,3008 3037 3032 3025 3101 3401 3701 4026,35,M,H,101,STREET,PARTHENIA                    PL,COLUMBUS                     AV,"(34.2288, -118.4655)"
191311704,05/17/2019,05/17/2019,1630,13,Newton,1317,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036,21,M,H,101,STREET,NAOMI                        AV,17TH                         ST,"(34.0242, -118.2474)"
191716066,09/30/2019,09/30/2019,2315,17,Devonshire,1723,997,TRAFFIC COLLISION,3004 3028 3030 3037 3401 3701 4017 3101,65,F,W,101,STREET,DE SOTO                      AV,RINALDI                      ST,"(34.27, -118.5886)"
191710221,05/18/2019,05/18/2019,1215,17,Devonshire,1781,997,TRAFFIC COLLISION,3004 3036 3029 3025 3101 3401 3701 4026,37,F,W,101,STREET,DE SOTO                      AV,GRESHAM                      ST,"(34.2306, -118.5885)"
190114366,05/24/2019,05/24/2019,1610,01,Central,0127,997,TRAFFIC COLLISION,3101 3401 3701 3003 3026 3032,35,F,H,101,STREET,TEMPLE,ALAMEDA,"(34.0511, -118.2381)"
190114002,05/20/2019,05/20/2019,1020,01,Central,0159,997,TRAFFIC COLLISION,3101 3401 3701 3012 3034,40,F,H,101,STREET,6TH                          ST,ALAMEDA                      ST,"(34.0382, -118.2384)"
201506011,02/10/2020,02/10/2020,1945,15,N Hollywood,1513,997,TRAFFIC COLLISION,3008 3037 3024 3101 4026,24,M,H,101,STREET,VANOWEN                      ST,WHITSETT                     AV,"(34.194, -118.4052)"
190410094,05/20/2019,05/20/2019,1800,04,Hollenbeck,0452,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3025 3036,24,M,B,101,STREET,CESAR E CHAVEZ,MOTT,"(34.0502, -118.2222)"
190211764,05/22/2019,05/21/2019,1930,02,Rampart,0245,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036,55,F,O,101,STREET,3RD                          ST,CORONADO                     ST,"(34.0657, -118.278)"
190211664,05/18/2019,05/11/2019,2330,02,Rampart,0201,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 0605,48,M,X,101,STREET,NORMANDIE                    AV,MONROE                       ST,"(34.0856, -118.3005)"
190816260,09/29/2019,09/25/2019,1430,08,West LA,0835,997,TRAFFIC COLLISION,3009 3025 3034 3037 3101 3401 3701 4027,37,M,W,101,STREET,MISSOURI                     AV,WESTWOOD                     BL,"(34.0482, -118.4354)"
191015717,09/30/2019,09/30/2019,1210,10,West Valley,1078,997,TRAFFIC COLLISION,3102 4026 3011 3026 3035 3037 3401 3701 3032,79,M,H,101,STREET,VENTURA                      BL,HAYVENHURST                  AV,"(34.1576, -118.4923)"
191518268,10/01/2019,10/01/2019,0146,15,N Hollywood,1589,997,TRAFFIC COLLISION,4015 3004 3028 3030 3037 3101 3401 3701,28,M,W,101,STREET,BARHAM                       BL,COYOTE CANYON,"(34.1362, -118.342)"
190816149,09/25/2019,09/25/2019,1350,08,West LA,0847,997,TRAFFIC COLLISION,3004 3028 3034 3037 3101 3401 3701 4008,53,M,B,101,STREET,OLYMPIC                      BL,OVERLAND                     AV,"(34.046, -118.4281)"
190710834,05/19/2019,05/18/2019,2000,07,Wilshire,0706,997,TRAFFIC COLLISION,3037 3006 3028 3030 3035 3101 3401 3701 4027,27,M,K,101,STREET,LA BREA                      AV,CLINTON                      ST,"(34.0819, -118.3441)"
190516166,09/29/2019,09/29/2019,1350,05,Harbor,0585,997,TRAFFIC COLLISION,3025 3037 3011 3101 0605,24,F,H,101,STREET,GAFFEY                       ST,22ND                         ST,"(33.7243, -118.2924)"
191319874,10/04/2019,10/03/2019,1936,13,Newton,1371,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3030 3036 1300,18,M,H,101,STREET,5500 S  BROADWAY,,"(33.9924, -118.2783)"
192116505,10/01/2019,10/01/2019,0100,21,Topanga,2105,997,TRAFFIC COLLISION,3006 3037 3030 3028 3101 3401 4021,45,M,H,108,PARKING LOT,NORTHGATE                    AV,SCHOENBORN                   ST,"(34.221, -118.604)"
192010967,05/21/2019,05/21/2019,0105,20,Olympic,2014,997,TRAFFIC COLLISION,4020 3006 3028 3030 3035 3037 3101 3401 3701,70,M,O,101,STREET,S  HARVARD                      BL,3RD                          ST,"(34.069, -118.3041)"
190313129,05/18/2019,05/18/2019,1000,03,Southwest,0398,997,TRAFFIC COLLISION,4025 3004 3030 3028 3102,33,M,B,101,STREET,FIGUEROA                     ST,41ST                         PL,"(34.0083, -118.2827)"
190313183,05/19/2019,05/19/2019,1000,03,Southwest,0391,997,TRAFFIC COLLISION,3037 4025 3034 3028 3101,52,M,B,101,STREET,LA BREA                      AV,DON LORENZO                  DR,"(34.0009, -118.3578)"
191214209,05/22/2019,05/21/2019,1810,12,77th Street,1267,997,TRAFFIC COLLISION,4025 3028 3101 3004 3030,54,M,H,104,DRIVEWAY,700 W  83RD                         ST,,"(33.9632, -118.2856)"
191812306,05/17/2019,05/02/2019,2100,18,Southeast,1862,997,TRAFFIC COLLISION,1501 3037 3004 3028 3101,,M,O,101,STREET,IMPERIAL                     HY,MAIN                         ST,"(33.931, -118.2739)"
191609274,05/21/2019,05/21/2019,1115,16,Foothill,1651,997,TRAFFIC COLLISION,3004 3026 3101 3401 3701 4016 3037,38,F,B,101,STREET,LAUREL CANYON                BL,OSBORNE                      ST,"(34.2469, -118.4195)"
190313226,05/20/2019,05/17/2019,1730,03,Southwest,0336,997,TRAFFIC COLLISION,4003 3036 3004 3026 3101,30,M,H,101,STREET,28TH                         ST,SAINT ANDREWS                PL,"(34.03, -118.312)"
190710919,05/21/2019,05/21/2019,1120,07,Wilshire,0785,997,TRAFFIC COLLISION,3004 3025 3029 3035 3036 3101 3401 3701 4027,23,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",PICKFORD                     BL,VINEYARD,"(34.0372, -118.3423)"
190911302,05/25/2019,05/16/2019,0200,09,Van Nuys,0991,997,TRAFFIC COLLISION,,29,M,W,101,STREET,3500    WOODCLIFF                    RD,,"(34.1335, -118.4639)"
192010770,05/17/2019,05/17/2019,1630,20,Olympic,2071,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,27,M,A,101,STREET,WESTERN                      AV,PICO                         BL,"(34.0472, -118.309)"
191517668,09/20/2019,09/20/2019,1750,15,N Hollywood,1583,997,TRAFFIC COLLISION,3037 3004 3030 3028 3101 3401 3701 4015,23,M,H,101,STREET,COLFAX                       AV,CHIQUITA                     ST,"(34.1456, -118.3877)"
190211849,05/23/2019,05/23/2019,0750,02,Rampart,0211,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034,25,F,H,101,STREET,BERENDO                      ST,ROSEWOOD                     AV,"(34.0791, -118.294)"
191910694,05/20/2019,05/20/2019,0845,19,Mission,1983,997,TRAFFIC COLLISION,3004 3037 3032 3030 3028 3102 3401 3701 4026,40,M,H,108,PARKING LOT,ROSCOE                       BL,NOBLE                        AV,"(34.2215, -118.4618)"
191015405,09/23/2019,09/23/2019,0900,10,West Valley,1024,997,TRAFFIC COLLISION,3037 3006 3030 3028 3101 3401 3701 4010,33,M,H,101,STREET,BAIRD                        AV,VANOWEN                      ST,"(34.1939, -118.5373)"
191311773,05/20/2019,05/20/2019,1545,13,Newton,1383,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3029 3036,32,M,H,101,STREET,MAIN                         ST,GAGE                         AV,"(33.9824, -118.2739)"
191110860,05/22/2019,05/22/2019,1430,11,Northeast,1133,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,18,X,X,101,STREET,3300    GARDEN                       AV,,"(34.1138, -118.2568)"
190410181,05/22/2019,05/22/2019,1830,04,Hollenbeck,0499,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3030 3032,,M,H,101,STREET,3600 E  OLYMPIC                      BL,,"(34.0188, -118.201)"
201506028,02/10/2020,02/10/2020,2025,15,N Hollywood,1505,997,TRAFFIC COLLISION,3004 3029 3026 3101 4015 3036,42,F,W,101,STREET,TUJUNGA                      AV,SHERMAN                      WY,"(34.2012, -118.379)"
191213920,05/17/2019,05/17/2019,1710,12,77th Street,1245,997,TRAFFIC COLLISION,0605,27,F,H,101,STREET,GAGE                         AV,DENKER                       AV,"(33.9824, -118.3046)"
190124371,10/05/2019,10/05/2019,1855,01,Central,0119,997,TRAFFIC COLLISION,3102 3401 3701 3011 3032 3034,40,F,B,101,STREET,GATEWAY PLAZA                DR,VIGNES                       ST,"(34.0552, -118.2322)"
191311882,05/21/2019,05/21/2019,1125,13,Newton,1381,997,TRAFFIC COLLISION,3101 3401 3701 3003 3025 3029 3036,34,F,H,101,STREET,GAGE                         ST,GRAND                        AV,"(33.9862, -118.2794)"
190816388,10/02/2019,09/05/2019,1500,08,West LA,0805,997,TRAFFIC COLLISION,3004 3026 3035 3037 3104 3401 3701 4008,70,M,W,101,STREET,SEPULVEDA                    WY,SEPULVEDA                    BL,"(34.0736, -118.4666)"
191511150,05/19/2019,05/18/2019,2043,15,N Hollywood,1591,997,TRAFFIC COLLISION,3006 3037 3030 3028 3101 3401 3701 4026,,M,O,101,STREET,VENTURA                      BL,RHODES                       AV,"(34.1429, -118.403)"
191010063,05/20/2019,05/20/2019,1715,10,West Valley,1079,997,TRAFFIC COLLISION,4010,44,M,W,101,STREET,15400    VENTURA                      BL,,"(34.1599, -118.4766)"
190917799,10/04/2019,10/03/2019,2050,09,Van Nuys,0901,997,TRAFFIC COLLISION,4009 3037 3602 3003 3026 3101 3401 3701,66,F,W,101,STREET,FIRMAMENT                    AV,SHERMAN                      WY,"(34.2085, -118.4698)"
190300736,05/21/2019,05/21/2019,1355,03,Southwest,0391,997,TRAFFIC COLLISION,1402,18,X,X,501,SINGLE FAMILY DWELLING,4600    DON MIGUEL                   DR,,"(34.0055, -118.3562)"
190510068,05/18/2019,05/18/2019,1000,05,Harbor,0517,997,TRAFFIC COLLISION,4025 3030 3028 3037 3101 3011,38,F,H,101,STREET,DENNI                        ST,LAKME                        AV,"(33.7849, -118.2597)"
191910720,05/20/2019,05/20/2019,1505,19,Mission,1987,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4026,27,F,H,101,STREET,ROSCOE                       BL,MAMMOTH                      AV,"(34.2217, -118.4341)"
191010034,05/21/2019,05/21/2019,1350,10,West Valley,1075,997,TRAFFIC COLLISION,4010 3004 3037 3030 3028 3101 3401 3701,50,M,H,101,STREET,VENTURA                      BL,LINDLEY                      AV,"(34.1655, -118.5272)"
191214060,05/20/2019,05/20/2019,0630,12,77th Street,1252,997,TRAFFIC COLLISION,0605 4012 3037 3004 3028 3030 3101,38,F,H,101,STREET,67TH                         ST,3RD                          AV,"(33.9782, -118.3207)"
191511273,05/22/2019,05/21/2019,2345,15,N Hollywood,1514,997,TRAFFIC COLLISION,3006 3037 3025 3101 3401 3701 4026,55,M,H,101,STREET,6700    RADFORD                      AV,,"(34.194, -118.3943)"
191910634,05/18/2019,05/18/2019,1330,19,Mission,1959,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 3701 4026,22,F,H,101,STREET,BARTEE                       AV,MERCER                       ST,"(34.2567, -118.4387)"
191412537,05/19/2019,05/19/2019,1435,14,Pacific,1407,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,19,M,A,101,STREET,NATIONAL                     BL,VINTON                       AV,"(34.0292, -118.4091)"
