UNIQUE KEY,TOW DATE,AGENCY,VEHICLE YEAR,VEHICLE MAKE,LICENSE PLATE,LICENSE STATE,TOW LOCATION,CITY,STATE,ZIP,TOW REASON,TOW DESCRIPTION,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD
200701101JMA,01/10/2007,JMA,2005,CHEV,,NY,878 HUMBOLDT,Buffalo,NY,14211,AI,ACCIDENT,"(42.911301491401, -78.843067076258)",42.91130149140102,-78.84306707625754,ELLICOTT,District C,35,2,2009,UNKNOWN
200701102JMA,01/10/2007,JMA,2001,FORD,,NY,11 MINERAL SPRINGS,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.858475219045, -78.812773929339)",42.858475219045076,-78.8127739293395,SOUTH,District A,10,5,5006,UNKNOWN
200701103DPE,01/10/2007,DPE,2000,CHEV,,NY,15 PEACE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.91032644, -78.809223793389)",42.91032644000014,-78.80922379338895,LOVEJOY,District C,37,2,2004,UNKNOWN
200701104JMA,01/10/2007,JMA,,MITS,,PA,22 PARKSIDE,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.931154446514, -78.853843166585)",42.93115444651432,-78.85384316658467,DELAWARE,District D,53,1,1002,UNKNOWN
2007011050MNM,01/10/2007,MNM,,OLDS,,,30 BOLTON,Buffalo,NY,14210,AB,ABANDONED VEHICLE,"(42.866259933036, -78.850781194757)",42.86625993303647,-78.85078119475669,FILLMORE,District A,5,1,1026,UNKNOWN
2007011051MNM,01/10/2007,MNM,96,OLDS,,,348 HUMBOLDT,Buffalo,NY,14214,AB,ABANDONED VEHICLE,"(42.925133627025, -78.845884761156)",42.925133627025474,-78.84588476115599,MASTEN,District E,52.02,2,2009,UNKNOWN
2007011052MNM,01/10/2007,MNM,,SATU,,,137 PLAYTER,Buffalo,NY,14212,AB,ABANDONED VEHICLE,"(42.891454736746, -78.834401894606)",42.891454736746475,-78.83440189460566,FILLMORE,District C,16,3,3002,UNKNOWN
200701105DPE,01/10/2007,DPE,1992,DODG,,NY,2056 DELAWARE,Buffalo,NY,14216,IL,ILLEGAL VEHICLE,"(42.94005890202, -78.867677247473)",42.94005890202029,-78.86767724747263,NORTH,District D,54,2,2005,UNKNOWN
200701106JMA,01/10/2007,JMA,2006,YAMA,,NY,RIVERROCK/HERTAL,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.944012045509, -78.897758943868)",42.94401204550933,-78.89775894386824,NORTH,District D,57,1,1010,UNKNOWN
200701107GAR,01/10/2007,GAR,1987,OLDS,,TN,28 CLEMO,Buffalo,NY,14206,IP,ILLEGALLY PARKED,"(42.878069982762, -78.833784082633)",42.878069982762035,-78.8337840826335,FILLMORE,District C,17,1,1024,UNKNOWN
200701109RON,01/10/2007,RON,93,DODG,,NY,136 SENECA ST,Buffalo,NY,14203,ST,STOLEN VEHICLE,"(42.87984809653, -78.871175932049)",42.879848096530026,-78.87117593204897,FILLMORE,District B,165,1,1107,UNKNOWN
2007011110GAR,01/11/2007,GAR,1997,ISUZ,,NY,8 SOUTH PARK LAKE,Buffalo,NY,14203,IM,IMPOUNDED,"(42.874849132732, -78.877500409214)",42.874849132732166,-78.87750040921371,FILLMORE,District B,165,1,1140,UNKNOWN
2007011111RIV,01/11/2007,RIV,2000,FORD,,FL,797 ASHLAND,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.926448210872, -78.878254391777)",42.926448210871605,-78.87825439177749,DELAWARE,District D,63.01,1,1000,UNKNOWN
2007011112RIV,01/11/2007,RIV,1999,MITS,,NY,21 ABBOTTSFORD,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.926374940771, -78.883383572871)",42.92637494077095,-78.88338357287077,NIAGARA,District D,63.01,5,5001,UNKNOWN
2007011113GAR,01/11/2007,GAR,1999,MERC,,NY,145 VIRGIL,Buffalo,NY,14216,IP,ILLEGALLY PARKED,"(42.951756169298, -78.864419015122)",42.951756169298406,-78.86441901512161,DELAWARE,District D,49,5,5000,UNKNOWN
2007011114GAR,01/11/2007,GAR,2004,PONT,,NY,134 RICHMOND,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.905969092871, -78.881987092772)",42.90596909287143,-78.88198709277151,NIAGARA,District B,67.01,2,2007,UNKNOWN
2007011115JMA,01/11/2007,JMA,2006,CHEV,,NY,229 LANCASTER,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.919517921951, -78.875051748548)",42.919517921951034,-78.87505174854756,DELAWARE,District D,169,1,1000,UNKNOWN
2007011116DPE,01/11/2007,DPE,2000,MAZD,,NY,96 BIDWELL,Buffalo,NY,14222,IL,ILLEGAL VEHICLE,"(42.922663847282, -78.878680487827)",42.92266384728235,-78.87868048782738,DELAWARE,District D,63.01,2,2003,UNKNOWN
2007011117RIV,01/11/2007,RIV,2000,NISS,,NY,146 16TH ST,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.907977052512, -78.885063259739)",42.90797705251241,-78.88506325973907,NIAGARA,District B,69.02,1,1000,UNKNOWN
2007011118DPE,01/11/2007,DPE,1993,DODG,,NY,998 BROADWAY,Buffalo,NY,14212,IP,ILLEGALLY PARKED,"(42.893365765873, -78.837814565065)",42.89336576587324,-78.8378145650654,FILLMORE,District C,27.02,4,4008,UNKNOWN
2007011119GAR,01/11/2007,GAR,1997,CHRY,,NY,46 GREENWOOD,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.921632704247, -78.889026008717)",42.921632704247294,-78.88902600871735,NIAGARA,District D,61,2,2001,UNKNOWN
200701111DPE,01/11/2007,DPE,1998,FORD,,NY,379 AUBURN,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.918465685099, -78.886518042096)",42.91846568509864,-78.88651804209645,NIAGARA,District D,65.01,4,4003,UNKNOWN
2007011120DPE,01/11/2007,DPE,1995,CADI,,NY,ONTARIO/SKILLEN,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.959154981198, -78.894960952674)",42.95915498119795,-78.89496095267376,NORTH,District D,58.01,1,1017,UNKNOWN
2007011121DPE,01/11/2007,DPE,1995,JEEP,,NY,1515 BROADWAY,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.8962609766, -78.818732840492)",42.8962609765996,-78.81873284049227,FILLMORE,District C,24,1,1003,UNKNOWN
2007011122DPE,01/11/2007,DPE,1998,BUIC,,NY,133 MILLS,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.897329929875, -78.836538546054)",42.89732992987489,-78.83653854605386,FILLMORE,District C,27.02,4,4001,UNKNOWN
200701112DPE,01/11/2007,DPE,1999,HYUN,,NY,1601 BAILEY AVE,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.897711734235, -78.813867379618)",42.89771173423534,-78.81386737961819,LOVEJOY,District C,30,2,2005,UNKNOWN
200701113DPE,01/11/2007,DPE,1999,CADI,,NY,LAIRD/CONDON,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.955533957807, -78.904535031218)",42.955533957807404,-78.90453503121836,NORTH,District D,58.02,3,3000,UNKNOWN
200701114RIV,01/11/2007,RIV,1995,GMC,,NY,1601 BAILEY AVE,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.897711734235, -78.813867379618)",42.89771173423534,-78.81386737961819,LOVEJOY,District C,30,2,2005,UNKNOWN
200701116RIV,01/11/2007,RIV,2006,CHEV,,NY,1601 BAILEY AVE,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.897711734235, -78.813867379618)",42.89771173423534,-78.81386737961819,LOVEJOY,District C,30,2,2005,UNKNOWN
200701117DPE,01/11/2007,DPE,1995,MERC,,NY,472 WALDEN,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.904312043995, -78.818272908741)",42.90431204399494,-78.81827290874108,FILLMORE,District C,29,2,2003,UNKNOWN
200701118RIV,01/11/2007,RIV,1989,NISS,,NY,620 POTOMAC,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.924274910947, -78.875036698463)",42.92427491094694,-78.87503669846295,DELAWARE,District D,63.02,3,3006,UNKNOWN
200701119DPE,01/11/2007,DPE,1997,PLYM,,NY,1460 SOUTH PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.857664567581, -78.830712088291)",42.85766456758074,-78.83071208829095,LOVEJOY,District A,2,1,1002,UNKNOWN
200701121DPE,01/12/2007,DPE,1993,FORD,,NY,93 ELK,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.868729091005, -78.850776443586)",42.86872909100512,-78.85077644358637,FILLMORE,District A,5,1,1000,UNKNOWN
200701123DPE,01/12/2007,DPE,1989,CADI,,NY,267 PEARL,Buffalo,NY,14202,IP,ILLEGALLY PARKED,"(42.902153787571, -78.870113583603)",42.902153787570526,-78.87011358360343,FILLMORE,District B,68,2,2000,UNKNOWN
200701124RON,01/12/2007,RON,1999,DODG,,NY,237 TACOMA,Buffalo,NY,14216,IP,ILLEGALLY PARKED,"(42.95147005719, -78.864031171347)",42.95147005719041,-78.86403117134708,DELAWARE,District D,49,5,5001,UNKNOWN
200701125DPE,01/12/2007,DPE,1994,OLDS,,NY,96 LOMBARD,Buffalo,NY,14212,AB,ABANDONED VEHICLE,"(42.888672321561, -78.837156439566)",42.88867232156066,-78.83715643956624,FILLMORE,District C,16,4,4013,UNKNOWN
200701126RON,01/12/2007,RON,1993,ISUZ,,SC,1461 E DELAVAN,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.922705112985, -78.8025601224)",42.922705112984616,-78.80256012240025,LOVEJOY,District E,38,1,1003,UNKNOWN
200701127DPE,01/12/2007,DPE,1998,FORD,,NY,BROADWAY/TOWNSEND,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.892619038171, -78.841023034018)",42.892619038171084,-78.84102303401804,FILLMORE,District C,16,1,1001,UNKNOWN
200701128JMA,01/12/2007,JMA,,FORD,,NY,HERMAN/BEST,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.903691043222, -78.844644012921)",42.90369104322236,-78.84464401292077,FILLMORE,District C,31,1,1000,UNKNOWN
200701129RIV,01/12/2007,RIV,1999,HYUN,,NY,176 TIMON,Buffalo,NY,14208,ST,STOLEN VEHICLE,"(42.905069747232, -78.850310338229)",42.9050697472315,-78.85031033822928,ELLICOTT,District C,33.02,4,4003,UNKNOWN
200701131DPE,01/13/2007,DPE,1995,PONT,,NY,MAIN/DELAVAN,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.922197009529, -78.857280991497)",42.922197009529256,-78.8572809914968,MASTEN,District D,52.02,1,1004,UNKNOWN
200701132DPE,01/13/2007,DPE,2007,CHEV,,NY,795 PROSPECT,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.907765612082, -78.896524250497)",42.907765612082116,-78.89652425049717,NIAGARA,District B,70,1,1010,UNKNOWN
200701134DPE,01/13/2007,DPE,2002,CHRY,,NY,2767 BAILEY AVE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200701135DPE,01/13/2007,DPE,1998,HYUN,,NY,106 BURGARD,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.907546830278, -78.815030007817)",42.90754683027756,-78.81503000781686,LOVEJOY,District C,29,2,2006,UNKNOWN
200701141RIV,01/14/2007,RIV,2000,DODG,,NY,133 ELMWOOD,Buffalo,NY,14201,AI,ACCIDENT,"(42.888895073431, -78.878899286013)",42.88889507343117,-78.8788992860129,ELLICOTT,District B,165,1,1025,UNKNOWN
200701142DPE,01/14/2007,DPE,2001,MERC,,NY,KENSINGTON/HUMBOLDT,Buffalo,NY,14208,ST,STOLEN VEHICLE,"(42.927635959673, -78.850910036228)",42.92763595967337,-78.85091003622829,MASTEN,District E,52.02,1,1001,UNKNOWN
200701143DPE,01/14/2007,DPE,2005,FORD,,NY,WASHINGTON/TUPPER,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.893148035349, -78.870861991119)",42.89314803534893,-78.87086199111889,ELLICOTT,District B,25.02,1,1013,UNKNOWN
200701145DPE,01/14/2007,DPE,1995,CHEV,,NY,1589 BROADWAY,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.896613661421, -78.815996005379)",42.89661366142103,-78.81599600537874,FILLMORE,District C,24,1,1001,UNKNOWN
200701146DPE,01/14/2007,DPE,1998,CHEV,,NY,ACADEMY/FELIX,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.908264037856, -78.805761007822)",42.9082640378563,-78.80576100782169,LOVEJOY,District C,30,2,2003,UNKNOWN
200701151DPE,01/15/2007,DPE,1995,OLDS,,NY,308 LASALLE,Buffalo,NY,14215,ST,STOLEN VEHICLE,"(42.945489218571, -78.818978218755)",42.945489218570934,-78.81897821875478,UNIVERSITY,District E,47,2,2001,UNKNOWN
200701152DPE,01/15/2007,DPE,2000,OLDS,,NY,1022 DELAWARE,Buffalo,NY,14222,AB,ABANDONED VEHICLE,"(42.9117964587, -78.870264373378)",42.91179645869955,-78.87026437337786,NIAGARA,District B,66.02,2,2000,UNKNOWN
200701153DPE,01/15/2007,DPE,1999,FORD,,NY,1001 SMITH,Buffalo,NY,14212,ST,STOLEN VEHICLE,"(42.88879448723, -78.843941726492)",42.888794487230086,-78.84394172649178,FILLMORE,District C,16,1,1005,UNKNOWN
200701154DPE,01/15/2007,DPE,2004,CHEV,,NY,GRANT/AMHERST,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.93823202586, -78.889859940691)",42.93823202585999,-78.88985994069076,NORTH,District D,55,2,2005,UNKNOWN
200701156DPE,01/15/2007,DPE,1998,DODG,,NY,2730 BAILEY AVE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.929081982199, -78.813730517799)",42.92908198219887,-78.81373051779852,MASTEN,District E,42,3,3005,UNKNOWN
200701157DPE,01/15/2007,DPE,1989,CHEV,,NY,66 BUTLER,Buffalo,NY,14208,IL,ILLEGAL VEHICLE,"(42.916272136397, -78.849731737638)",42.916272136396515,-78.8497317376379,MASTEN,District E,33.01,3,3002,UNKNOWN
200701158DPE,01/15/2007,DPE,1998,DODG,,NY,159 BROADWAY,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.886830960281, -78.867246356194)",42.88683096028127,-78.86724635619429,ELLICOTT,District B,14.02,4,4012,UNKNOWN
200701161DPE,01/16/2007,DPE,1993,FORD,,NY,CUMBERLAND/ROBINS,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.855654013901, -78.819041941668)",42.8556540139013,-78.81904194166826,SOUTH,District A,9,1,1005,UNKNOWN
200701162DPE,01/16/2007,DPE,1993,BUIC,,NY,205 STANISLAUS,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.89721184679, -78.831286474493)",42.89721184679048,-78.831286474493,FILLMORE,District C,27.02,3,3009,UNKNOWN
200701163DPE,01/16/2007,DPE,1992,FORD,,NY,SENECA/MICHIGAN,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.879515956594, -78.869667001792)",42.87951595659363,-78.86966700179173,FILLMORE,District A,165,1,1107,UNKNOWN
200701165DPE,01/16/2007,DPE,2000,PONT,,NY,BAILEY/WALDEN,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.904855016498, -78.813761059639)",42.904855016497855,-78.81376105963876,LOVEJOY,District C,28,4,4002,UNKNOWN
200701166DPE,01/16/2007,DPE,1998,FORD,,NY,1868 BAILEY AV,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.905289502042, -78.81383032561)",42.905289502042464,-78.81383032561035,LOVEJOY,District C,29,1,1003,UNKNOWN
200701167DPE,01/16/2007,DPE,1998,FORD,,NY,GOODELL/MICHIGAN,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.894204047674, -78.865008972066)",42.894204047674165,-78.86500897206572,ELLICOTT,District B,25.02,1,1004,UNKNOWN
200701171RIV,01/17/2007,RIV,1998,FORD,,NY,7 CONDON,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.954384750515, -78.903862537537)",42.95438475051462,-78.90386253753746,NORTH,District D,58.02,1,1000,UNKNOWN
200701172DPE,01/17/2007,DPE,1994,MITS,,NY,138 WOLTZ,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.897593359338, -78.835618407029)",42.89759335933844,-78.83561840702876,FILLMORE,District C,27.02,4,4001,UNKNOWN
200701173DPE,01/17/2007,DPE,1996,FORD,,NY,S ELMWOOD/JOHNSON PK,Buffalo,NY,14201,AI,ACCIDENT,"(42.892220990539, -78.87791301006)",42.89222099053947,-78.87791301006045,ELLICOTT,District B,165,1,1013,UNKNOWN
200701174DPE,01/17/2007,DPE,1995,CHEV,,NY,BAILEY/REGENT,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.891363997088, -78.814131951887)",42.89136399708768,-78.81413195188718,LOVEJOY,District C,24,5,5013,UNKNOWN
2007011750MNM,01/17/2007,MNM,94,CHEV,,,15 COUNTESS,Buffalo,NY,14211,AB,ABANDONED VEHICLE,"(42.914036428698, -78.804761236173)",42.91403642869752,-78.80476123617291,LOVEJOY,District C,37,2,2000,UNKNOWN
200701176RIV,01/17/2007,RIV,2000,CHEV,,NY,693 EAST FERRY,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914534429307, -78.836284156378)",42.91453442930668,-78.83628415637776,MASTEN,District C,34,4,4001,UNKNOWN
200701177DPE,01/17/2007,DPE,94,OLDS,,NY,2622 BAILEY,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.925930798371, -78.813735647841)",42.9259307983706,-78.81373564784136,LOVEJOY,District E,41,1,1006,UNKNOWN
200701179DPE,01/17/2007,DPE,0,FORD,,NY,1365 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.891458119863, -78.814055783365)",42.89145811986313,-78.81405578336471,LOVEJOY,District C,24,5,5012,UNKNOWN
2007011810RIV,01/18/2007,RIV,2000,CHRY,,NY,418 HICKORY,Buffalo,NY,14204,ST,STOLEN VEHICLE,"(42.890083704773, -78.860610925129)",42.89008370477344,-78.86061092512871,ELLICOTT,District B,25.02,2,2027,UNKNOWN
2007011811GAR,01/18/2007,GAR,1995,CHEV,,NY,21 S PUTNAM,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.915604321085, -78.884456587194)",42.915604321084686,-78.8844565871943,NIAGARA,District D,65.01,3,3004,UNKNOWN
2007011812RIV,01/18/2007,RIV,1998,MERC,,NY,232 GREY,Buffalo,NY,14211,ST,STOLEN VEHICLE,"(42.897320022581, -78.84977521363)",42.897320022580814,-78.84977521362974,ELLICOTT,District C,166,4,4002,UNKNOWN
2007011813DPE,01/18/2007,DPE,1991,PLYM,,NY,27 LANGFIELD,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.929808152086, -78.81258068923)",42.929808152086196,-78.81258068922989,UNIVERSITY,District E,44.02,2,2007,UNKNOWN
2007011814JMA,01/18/2007,JMA,2001,OLDS,,NY,97 W CHIPPEWA,Buffalo,NY,14202,IP,ILLEGALLY PARKED,"(42.890745639649, -78.876433848126)",42.89074563964944,-78.87643384812566,ELLICOTT,District B,165,1,1009,UNKNOWN
2007011815GAR,01/18/2007,GAR,1999,PONT,,NY,14 TRACY,Buffalo,NY,14201,IP,ILLEGALLY PARKED,"(42.893051366914, -78.876597715922)",42.893051366914115,-78.87659771592197,ELLICOTT,District B,165,1,1011,UNKNOWN
2007011816RIV,01/18/2007,RIV,1996,PONT,,NY,188 ELLICOTT,Buffalo,NY,14203,ST,STOLEN VEHICLE,"(42.883720114805, -78.872731649724)",42.88372011480498,-78.87273164972392,ELLICOTT,District B,165,1,1084,UNKNOWN
2007011817DPE,01/18/2007,DPE,1995,DODG,,NY,263 WEST DELAVAN,Buffalo,NY,14213,AB,ABANDONED VEHICLE,"(42.921999559821, -78.889668009596)",42.92199955982129,-78.88966800959591,NIAGARA,District D,61,2,2001,UNKNOWN
2007011818DPE,01/18/2007,DPE,1996,FORD,,NY,512 HOPKINS,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.851382327753, -78.832334759004)",42.8513823277534,-78.83233475900445,SOUTH,District A,1.10,3,3034,UNKNOWN
2007011819DPE,01/18/2007,DPE,1997,FORD,,NY,937 BROADWAY,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.892813397284, -78.839862789101)",42.892813397284066,-78.83986278910052,FILLMORE,District C,16,1,1000,UNKNOWN
200701181JMA,01/18/2007,JMA,97,CHEV,,NY,51 LAKEVIEW,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.897676561343, -78.893625923334)",42.897676561342735,-78.89362592333447,ELLICOTT,District B,70,2,2019,UNKNOWN
200701183DPE,01/18/2007,DPE,96,PLYM,,NY,88 BRECKENRIDGE,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.91707700386, -78.898418138138)",42.91707700385957,-78.89841813813838,NIAGARA,District D,61,1,1019,UNKNOWN
200701184DPE,01/18/2007,DPE,98,DODG,,NY,155 NIAGARA,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.888998527727, -78.880518268714)",42.88899852772729,-78.88051826871427,FILLMORE,District B,71.02,2,2009,UNKNOWN
200701186JMA,01/18/2007,JMA,0,BUIC,,NY,389 FILLMORE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.883953695268, -78.839152059216)",42.883953695267564,-78.83915205921626,FILLMORE,District C,17,1,1007,UNKNOWN
200701189DPE,01/18/2007,DPE,2000,PONT,,NY,309 BARNARD,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.873379940779, -78.805739425058)",42.87337994077851,-78.80573942505781,LOVEJOY,District A,167,2,2002,UNKNOWN
2007011910RIV,01/19/2007,RIV,,BUIC,,IN,31 HENRIETTA,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.95623937017, -78.898835064422)",42.95623937017015,-78.89883506442196,NORTH,District D,58.02,4,4003,UNKNOWN
2007011911RIV,01/19/2007,RIV,,INFI,,MI,SEARS/BROADWAY,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.893835971972, -78.835332958731)",42.8938359719715,-78.83533295873136,FILLMORE,District C,27.02,3,3011,UNKNOWN
2007011912RIV,01/19/2007,RIV,1984,OLDS,,NY,144 GILBERT,Buffalo,NY,14206,AB,ABANDONED VEHICLE,"(42.876557732604, -78.827505168447)",42.876557732603594,-78.82750516844735,FILLMORE,District A,163,2,2011,UNKNOWN
200701191DPE,01/19/2007,DPE,1992,NISS,,NY,123 GERMAIN,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.940594152568, -78.889515261201)",42.94059415256773,-78.889515261201,NORTH,District D,55,2,2001,UNKNOWN
200701192DPE,01/19/2007,DPE,1988,CHEV,,NC,123 YOUNG,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.894087259345, -78.828179754769)",42.89408725934524,-78.82817975476925,FILLMORE,District C,16,2,2005,UNKNOWN
200701193DPE,01/19/2007,DPE,2003,CHEV,,NY,WILLIAN/OGDEN,Buffalo,NY,14206,AI,ACCIDENT,"(42.885126966516, -78.802524025812)",42.88512696651552,-78.80252402581178,LOVEJOY,District C,23,1,1011,UNKNOWN
200701194GAR,01/19/2007,GAR,1991,MERC,,NY,25 LAFAYETTE,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.919991013778, -78.897577605096)",42.91999101377774,-78.8975776050958,NIAGARA,District D,61,1,1021,UNKNOWN
200701195RON,01/19/2007,RON,1995,OLDS,,NY,69 HUNT,Buffalo,NY,14207,IP,ILLEGALLY PARKED,"(42.949447989202, -78.90068593965)",42.94944798920166,-78.90068593965047,NORTH,District D,57,2,2001,UNKNOWN
200701196RIV,01/19/2007,RIV,,DODG,,ON,669 HERTEL AVE,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.947664328573, -78.88392197576)",42.94766432857253,-78.88392197576046,NORTH,District D,56,3,3002,UNKNOWN
200701198DPE,01/19/2007,DPE,1990,PLYM,,NY,1757 NIAGARA,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.932279460423, -78.900936990893)",42.93227946042273,-78.90093699089309,NORTH,District D,59,5,5016,UNKNOWN
200701199DPE,01/19/2007,DPE,2002,FORD,,NY,171 GIBSON,Buffalo,NY,14212,ST,STOLEN VEHICLE,"(42.890277265103, -78.838021281831)",42.890277265103244,-78.83802128183099,FILLMORE,District C,16,4,4014,UNKNOWN
200701201DPE,01/20/2007,DPE,2000,BUIC,,NY,286 OAKMONT,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.932138578688, -78.803107725225)",42.93213857868834,-78.80310772522526,UNIVERSITY,District E,44.02,1,1001,UNKNOWN
200701202DPE,01/20/2007,DPE,1997,FORD,,NY,MOELLER/BAILEY AVE,Buffalo,NY,14211,AB,ABANDONED VEHICLE,"(42.910502955468, -78.813708011915)",42.91050295546792,-78.8137080119146,LOVEJOY,District C,37,3,3004,UNKNOWN
200701204DPE,01/20/2007,DPE,2003,FORD,,NY,SMITH/S DIVISION,Buffalo,NY,14210,ST,STOLEN VEHICLE,"(42.877207045242, -78.844078952737)",42.87720704524196,-78.84407895273682,FILLMORE,District C,163,1,1006,UNKNOWN
200701205DPE,01/20/2007,DPE,1997,MERC,,NY,693 EAST FERRY,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914534429307, -78.836284156378)",42.91453442930668,-78.83628415637776,MASTEN,District C,34,4,4001,UNKNOWN
200701206DPE,01/20/2007,DPE,2003,BUIC,,NY,1365 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.891458119863, -78.814055783365)",42.89145811986313,-78.81405578336471,LOVEJOY,District C,24,5,5012,UNKNOWN
200701207DPE,01/20/2007,DPE,1999,NISS,,NY,1365 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.891458119863, -78.814055783365)",42.89145811986313,-78.81405578336471,LOVEJOY,District C,24,5,5012,UNKNOWN
200701208RIV,01/20/2007,RIV,1991,OLDS,,NY,131 HERTEL AVE,Buffalo,NY,14207,ST,STOLEN VEHICLE,"(42.942251159574, -78.901885397966)",42.94225115957444,-78.90188539796567,NORTH,District D,59,2,2002,UNKNOWN
200701211DPE,01/21/2007,DPE,2003,CHEV,,NY,747 MAIN ST,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.894216557105, -78.871515310348)",42.894216557105274,-78.8715153103484,ELLICOTT,District B,25.02,1,1013,UNKNOWN
200701212RIV,01/21/2007,RIV,1998,FORD,,NY,677 HUMBOLDT,Buffalo,NY,14208,IL,ILLEGAL VEHICLE,"(42.916474716231, -78.843788902794)",42.91647471623093,-78.84378890279352,MASTEN,District E,33.01,3,3001,UNKNOWN
200701213DPE,01/21/2007,DPE,1984,PONT,,NY,91 DORRIS,Buffalo,NY,14215,AI,ACCIDENT,"(42.926188805164, -78.816163641199)",42.92618880516375,-78.81616364119945,LOVEJOY,District E,41,1,1006,UNKNOWN
200701214RIV,01/21/2007,RIV,1996,JEEP,,NY,72 SHUTRUM,Buffalo,NY,14212,AB,ABANDONED VEHICLE,"(42.898427593064, -78.818071334574)",42.898427593063644,-78.8180713345739,FILLMORE,District C,28,2,2000,UNKNOWN
